name,price,size_mm,color,rpm,airflow_cfm,noise_level_db,pwm,original_price
Xigmatek XAF,0.0092816038611472,0.5263157894736842,Orange,0.1089743589743589,0.0007522774852349,0.2,False,32.20846315789474
Xigmatek XAF,0.0092816038611472,0.5263157894736842,Orange,0.1089743589743589,0.0007522774852349,0.2,False,32.20846315789474
Xigmatek XAF,0.0092816038611472,0.5263157894736842,Orange,0.1089743589743589,0.0007522774852349,0.2,False,32.20846315789474
Xigmatek XAF,0.0092816038611472,0.5263157894736842,Orange,0.1089743589743589,0.0007522774852349,0.2,False,32.20846315789474
Xigmatek XAF,0.0092816038611472,0.5263157894736842,Orange,0.1089743589743589,0.0007522774852349,0.2,False,32.20846315789474
Xigmatek XAF,0.0092816038611472,0.5263157894736842,Orange,0.1089743589743589,0.0007522774852349,0.2,False,32.20846315789474
Xigmatek XAF,0.0092816038611472,0.5263157894736842,Orange,0.1089743589743589,0.0007522774852349,0.2,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.5263157894736842,White,0.1089743589743589,0.0007522774852349,0.2,True,5.99
Xigmatek XAF,0.1715145297809216,0.5263157894736842,White,0.1089743589743589,0.0007522774852349,0.2,True,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.5263157894736842,White,0.1089743589743589,0.0007522774852349,0.2,True,5.99
Xigmatek XAF,0.1715145297809216,0.5263157894736842,White,0.1089743589743589,0.0007522774852349,0.2,True,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.5263157894736842,White,0.1089743589743589,0.0007522774852349,0.2,True,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.5263157894736842,White,0.1089743589743589,0.0007522774852349,0.2,True,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.5263157894736842,White,0.1089743589743589,0.0007522774852349,0.2,True,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.5263157894736842,White,0.1089743589743589,0.0007522774852349,0.2,True,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.5263157894736842,White,0.1089743589743589,0.0007522774852349,0.2,True,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.5263157894736842,White,0.1089743589743589,0.0007522774852349,0.2,True,32.20846315789474
SilenX Ixtrema Pro,0.0834725573912505,0.2105263157894736,Black,0.1794871794871795,0.0001301125094572,0.0923076923076923,False,24.94
SilenX Ixtrema Pro,0.0834725573912505,0.2105263157894736,Black,0.1794871794871795,0.0001301125094572,0.0923076923076923,False,15.95
SilenX Ixtrema Pro,0.0834725573912505,0.2105263157894736,Black,0.1794871794871795,0.0001301125094572,0.0923076923076923,False,17.98
SilenX Ixtrema Pro,0.0834725573912505,0.2105263157894736,Black,0.1794871794871795,0.0001301125094572,0.0923076923076923,False,32.20846315789474
Silverstone FN,0.046408019305736,0.4210526315789473,Clear,0.1282051282051282,0.0004783700000481,0.31,False,7.99
Silverstone FN,0.046408019305736,0.4210526315789473,Clear,0.1282051282051282,0.0004783700000481,0.31,False,32.20846315789474
Silverstone FN,0.046408019305736,0.4210526315789473,Clear,0.1282051282051282,0.0004783700000481,0.31,False,13.45
Silverstone FN,0.046408019305736,0.4210526315789473,Clear,0.1282051282051282,0.0004783700000481,0.31,False,32.20846315789474
Silverstone FN,0.046408019305736,0.4210526315789473,Clear,0.1282051282051282,0.0004783700000481,0.31,False,9.99
Silverstone FN,0.046408019305736,0.4210526315789473,Clear,0.1282051282051282,0.0004783700000481,0.31,False,22.68
Silverstone FN,0.046408019305736,0.4210526315789473,Clear,0.1282051282051282,0.0004783700000481,0.31,False,11.99
Silverstone FN,0.046408019305736,0.4210526315789473,Clear,0.1282051282051282,0.0004783700000481,0.31,False,32.20846315789474
Silverstone FN,0.046408019305736,0.4210526315789473,Clear,0.1282051282051282,0.0004783700000481,0.31,False,32.20846315789474
Silverstone FN,0.046408019305736,0.4210526315789473,Clear,0.1282051282051282,0.0004783700000481,0.31,False,32.20846315789474
Silverstone FN,0.046408019305736,0.4210526315789473,Clear,0.1282051282051282,0.0004783700000481,0.31,False,32.20846315789474
Thermaltake Mobile Fan II,0.1715145297809216,0.2105263157894736,Black,0.25,0.0003820764166601,0.3119468851377357,False,32.20846315789474
Vantec Tornado,0.1715145297809216,0.2736842105263158,Black,0.5897435897435898,0.0009992503041121,0.7907692307692309,False,39.99
Vantec Tornado,0.1715145297809216,0.2736842105263158,Black,0.5897435897435898,0.0009992503041121,0.7907692307692309,False,32.20846315789474
Apevia CF14SL-BBL,0.1715145297809216,0.5263157894736842,Blue,0.1282051282051282,0.0004880940169586,0.24,False,32.20846315789474
Cooler Master SAF-B83-E1,0.1715145297809216,0.2105263157894736,Black,0.2948717948717949,0.0002253734538813,0.3230769230769231,False,32.20846315789474
Cooler Master SAF-B82-E1,0.1715145297809216,0.2105263157894736,Black,0.2948717948717949,0.0002515336409679,0.3230769230769231,False,32.20846315789474
Cougar Dual-X,0.1715145297809216,0.4210526315789473,Orange,0.1282051282051282,0.0005291414157755,0.1784615384615385,False,22.99
Cougar Dual-X,0.1715145297809216,0.4210526315789473,Orange,0.1282051282051282,0.0005291414157755,0.1784615384615385,False,28.98
Cougar Dual-X,0.1715145297809216,0.4210526315789473,Orange,0.1282051282051282,0.0005291414157755,0.1784615384615385,False,28.94
Cougar Dual-X,0.1715145297809216,0.4210526315789473,Orange,0.1282051282051282,0.0005291414157755,0.1784615384615385,False,32.20846315789474
Cougar Dual-X,0.1715145297809216,0.4210526315789473,Orange,0.1282051282051282,0.0005291414157755,0.1784615384615385,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.4210526315789473,Orange,0.1217948717948718,0.0005818920561838,0.1984615384615384,False,19.98
Cougar Vortex,0.1715145297809216,0.4210526315789473,Orange,0.1217948717948718,0.0005818920561838,0.1984615384615384,False,16.01
Cougar Vortex,0.1715145297809216,0.4210526315789473,Orange,0.1217948717948718,0.0005818920561838,0.1984615384615384,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.4210526315789473,Orange,0.1217948717948718,0.0005818920561838,0.1984615384615384,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.4210526315789473,Orange,0.1217948717948718,0.0005818920561838,0.1984615384615384,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.4210526315789473,Orange,0.1217948717948718,0.0005818920561838,0.1984615384615384,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.4210526315789473,Orange,0.1217948717948718,0.0005818920561838,0.1984615384615384,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.4210526315789473,Orange,0.1217948717948718,0.0005818920561838,0.1984615384615384,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.4210526315789473,Orange,0.1217948717948718,0.0005818920561838,0.1984615384615384,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.4210526315789473,Orange,0.1217948717948718,0.0005818920561838,0.1984615384615384,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.4210526315789473,Orange,0.1217948717948718,0.0005818920561838,0.1984615384615384,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.4210526315789473,Orange,0.1217948717948718,0.0005818920561838,0.1984615384615384,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.5263157894736842,Orange,0.0961538461538461,0.0041659917874238,0.3119468851377357,False,19.98
Cougar Vortex,0.1715145297809216,0.5263157894736842,Orange,0.0961538461538461,0.0041659917874238,0.3119468851377357,False,16.01
Cougar Vortex,0.1715145297809216,0.5263157894736842,Orange,0.0961538461538461,0.0041659917874238,0.3119468851377357,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.5263157894736842,Orange,0.0961538461538461,0.0041659917874238,0.3119468851377357,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.5263157894736842,Orange,0.0961538461538461,0.0041659917874238,0.3119468851377357,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.5263157894736842,Orange,0.0961538461538461,0.0041659917874238,0.3119468851377357,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.5263157894736842,Orange,0.0961538461538461,0.0041659917874238,0.3119468851377357,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.5263157894736842,Orange,0.0961538461538461,0.0041659917874238,0.3119468851377357,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.5263157894736842,Orange,0.0961538461538461,0.0041659917874238,0.3119468851377357,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.5263157894736842,Orange,0.0961538461538461,0.0041659917874238,0.3119468851377357,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.5263157894736842,Orange,0.0961538461538461,0.0041659917874238,0.3119468851377357,False,32.20846315789474
Cougar Vortex,0.1715145297809216,0.5263157894736842,Orange,0.0961538461538461,0.0041659917874238,0.3119468851377357,False,32.20846315789474
NZXT FS,0.1715145297809216,0.8052631578947369,Black / White,0.0641025641025641,0.0007453932254753,0.2332307692307692,False,32.20846315789474
NZXT FS,0.1715145297809216,0.8052631578947369,Black / White,0.0641025641025641,0.0007453932254753,0.2332307692307692,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Black,0.1538461538461538,0.0007522774852349,0.3230769230769231,False,5.99
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Black,0.1538461538461538,0.0007522774852349,0.3230769230769231,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Black,0.1538461538461538,0.0007522774852349,0.3230769230769231,False,5.99
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Black,0.1538461538461538,0.0007522774852349,0.3230769230769231,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Black,0.1538461538461538,0.0007522774852349,0.3230769230769231,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Black,0.1538461538461538,0.0007522774852349,0.3230769230769231,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Black,0.1538461538461538,0.0007522774852349,0.3230769230769231,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Black,0.1538461538461538,0.0007522774852349,0.3230769230769231,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Black,0.1538461538461538,0.0007522774852349,0.3230769230769231,False,32.20846315789474
Xigmatek XAF,0.1715145297809216,0.4210526315789473,Black,0.1538461538461538,0.0007522774852349,0.3230769230769231,False,32.20846315789474
Silverstone FM,0.1715145297809216,0.4210526315789473,White / Silver,0.1794871794871795,0.0009220605415571,0.3119468851377357,False,32.20846315789474
Silverstone FM,0.1715145297809216,0.4210526315789473,White / Silver,0.1794871794871795,0.0009220605415571,0.3119468851377357,False,32.20846315789474
Silverstone FM,0.1715145297809216,0.4210526315789473,White / Silver,0.1794871794871795,0.0009220605415571,0.3119468851377357,False,32.20846315789474
Silverstone FM,0.1715145297809216,0.4210526315789473,White / Silver,0.1794871794871795,0.0009220605415571,0.3119468851377357,False,15.99
Silverstone FM,0.1715145297809216,0.4210526315789473,White / Silver,0.1794871794871795,0.0009220605415571,0.3119468851377357,False,32.20846315789474
Masscool BLD-08025S1M,0.1715145297809216,0.2105263157894736,Clear,0.3205128205128205,0.0002561805163057,0.3307692307692307,False,32.20846315789474
Masscool 9025B1M3/4,0.1715145297809216,0.1578947368421052,Black,0.2948717948717949,0.000366156565966,0.4461538461538462,False,32.20846315789474
Evercool FAN-EC4007M12CA,0.1715145297809216,0.0,Black,0.6794871794871795,1.652222342314309e-05,0.3076923076923077,False,32.20846315789474
NZXT FX,0.1715145297809216,0.5263157894736842,White,0.2307692307692307,0.0041659917874238,0.3119468851377357,False,11.95
NZXT FX,0.1715145297809216,0.5263157894736842,White,0.2307692307692307,0.0041659917874238,0.3119468851377357,False,32.20846315789474
NZXT FX,0.1715145297809216,0.5263157894736842,White,0.2307692307692307,0.0041659917874238,0.3119468851377357,False,32.20846315789474
StarTech FANBOX,0.0364457644947713,0.4210526315789473,Black,0.2307692307692307,0.0006028890484507,0.3846153846153846,False,7.99
StarTech FANBOX,0.0364457644947713,0.4210526315789473,Black,0.2307692307692307,0.0006028890484507,0.3846153846153846,False,10.38
StarTech FANBOX,0.0364457644947713,0.4210526315789473,Black,0.2307692307692307,0.0006028890484507,0.3846153846153846,False,8.44
StarTech FANBOX,0.0364457644947713,0.4210526315789473,Black,0.2307692307692307,0.0006028890484507,0.3846153846153846,False,32.20846315789474
Scythe Gentle Typhoon,0.1715145297809216,0.4210526315789473,Gray,0.2115384615384615,0.0004715717935355,0.3538461538461538,False,32.20846315789474
Scythe Gentle Typhoon,0.1715145297809216,0.4210526315789473,Gray,0.2115384615384615,0.0004715717935355,0.3538461538461538,False,32.0
Scythe Gentle Typhoon,0.1715145297809216,0.4210526315789473,Gray,0.2115384615384615,0.0004715717935355,0.3538461538461538,False,32.20846315789474
Scythe Gentle Typhoon,0.1715145297809216,0.4210526315789473,Gray,0.2115384615384615,0.0004715717935355,0.3538461538461538,False,32.20846315789474
Scythe Gentle Typhoon,0.1715145297809216,0.4210526315789473,Gray,0.2115384615384615,0.0004715717935355,0.3538461538461538,False,32.20846315789474
ARCTIC F9,0.1715145297809216,0.2736842105263158,White / Black,0.2051282051282051,0.0002764030293496,0.3119468851377357,True,8.93
ARCTIC F9,0.1715145297809216,0.2736842105263158,White / Black,0.2051282051282051,0.0002764030293496,0.3119468851377357,True,32.20846315789474
NoiseBlocker BlackSilentPro P-1,0.1715145297809216,0.2105263157894736,Black,0.1666666666666666,0.0001235724626855,0.1538461538461538,False,32.20846315789474
NoiseBlocker BlackSilentPro P-1,0.1715145297809216,0.2105263157894736,Black,0.1666666666666666,0.0001235724626855,0.1538461538461538,False,32.20846315789474
NoiseBlocker BlackSilentPro P-1,0.1715145297809216,0.2105263157894736,Black,0.1666666666666666,0.0001235724626855,0.1538461538461538,False,32.20846315789474
NoiseBlocker BlackSilentPro P-1,0.1715145297809216,0.2105263157894736,Black,0.1666666666666666,0.0001235724626855,0.1538461538461538,False,32.20846315789474
NoiseBlocker BlackSilentPro P-1,0.1715145297809216,0.2105263157894736,Black,0.1666666666666666,0.0001235724626855,0.1538461538461538,False,32.20846315789474
NoiseBlocker BlackSilentPro P-P,0.1715145297809216,0.2105263157894736,Black,0.2948717948717949,0.0002385396006716,0.3230769230769231,True,14.99
NoiseBlocker BlackSilentPro P-P,0.1715145297809216,0.2105263157894736,Black,0.2948717948717949,0.0002385396006716,0.3230769230769231,True,32.20846315789474
NoiseBlocker BlackSilentPro P-P,0.1715145297809216,0.2105263157894736,Black,0.2948717948717949,0.0002385396006716,0.3230769230769231,True,14.99
NoiseBlocker BlackSilentPro P-P,0.1715145297809216,0.2105263157894736,Black,0.2948717948717949,0.0002385396006716,0.3230769230769231,True,32.20846315789474
NoiseBlocker Multiframe,0.1715145297809216,0.2105263157894736,Translucent Gray,0.1282051282051282,0.0001271006458124,0.0461538461538461,False,32.20846315789474
NoiseBlocker Multiframe,0.1715145297809216,0.2105263157894736,Translucent Gray,0.1282051282051282,0.0001271006458124,0.0461538461538461,False,32.20846315789474
NoiseBlocker Multiframe,0.1715145297809216,0.2105263157894736,Translucent Gray,0.1282051282051282,0.0001271006458124,0.0461538461538461,False,32.20846315789474
NoiseBlocker Multiframe,0.1715145297809216,0.2105263157894736,Translucent Gray,0.1282051282051282,0.0001271006458124,0.0461538461538461,False,32.20846315789474
NoiseBlocker Multiframe,0.1715145297809216,0.2105263157894736,Translucent Gray,0.1282051282051282,0.0001271006458124,0.0461538461538461,False,32.20846315789474
NoiseBlocker Multiframe,0.1715145297809216,0.2105263157894736,Translucent Gray,0.1282051282051282,0.0001271006458124,0.0461538461538461,False,32.20846315789474
NoiseBlocker Multiframe,0.1715145297809216,0.2105263157894736,Translucent Gray,0.1282051282051282,0.0001271006458124,0.0461538461538461,False,32.20846315789474
NoiseBlocker Multiframe,0.1715145297809216,0.2105263157894736,Translucent Gray,0.1282051282051282,0.0001271006458124,0.0461538461538461,False,32.20846315789474
NoiseBlocker Multiframe,0.1715145297809216,0.2105263157894736,Translucent Gray,0.1282051282051282,0.0001271006458124,0.0461538461538461,False,32.20846315789474
Gelid Solutions Wing,0.1715145297809216,0.2105263157894736,Blue,0.2307692307692307,0.0002170262889227,0.3119468851377357,False,32.20846315789474
Gelid Solutions Wing,0.1715145297809216,0.2105263157894736,Blue,0.2307692307692307,0.0002170262889227,0.3119468851377357,False,32.20846315789474
Gelid Solutions Wing,0.1715145297809216,0.2105263157894736,Blue,0.2307692307692307,0.0002170262889227,0.3119468851377357,False,32.20846315789474
Gelid Solutions Wing,0.1715145297809216,0.2105263157894736,Blue,0.2307692307692307,0.0002170262889227,0.3119468851377357,False,32.20846315789474
Gelid Solutions Wing,0.1715145297809216,0.2105263157894736,Blue,0.2307692307692307,0.0002170262889227,0.3119468851377357,False,32.20846315789474
Gelid Solutions Wing,0.1715145297809216,0.2105263157894736,Blue,0.2307692307692307,0.0002170262889227,0.3119468851377357,False,32.20846315789474
Cooler Master R4-S9S-19AK-GP,0.1715145297809216,0.2736842105263158,Black,0.2179487179487179,0.0002551478773417,0.243076923076923,False,32.20846315789474
Nexus D12SL-12,0.0847101045727368,0.4210526315789473,Black / White,0.1025641025641025,0.0002924089332908,0.2,False,18.18
Nexus D12SL-12PWM,0.0528432646494647,0.4210526315789473,Clear,0.2307692307692307,0.0006292213420313,0.3119468851377357,True,13.03
Rosewill RCA-220-BL,0.1715145297809216,0.9473684210526316,Clear,0.0512820512820512,0.0009218023818161,0.2461538461538461,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.5263157894736842,Red,0.1025641025641025,0.0007238799137264,0.2015384615384615,False,19.98
Prolimatech Vortex,0.1715145297809216,0.5263157894736842,Red,0.1025641025641025,0.0007238799137264,0.2015384615384615,False,24.97
Prolimatech Vortex,0.1715145297809216,0.5263157894736842,Red,0.1025641025641025,0.0007238799137264,0.2015384615384615,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.5263157894736842,Red,0.1025641025641025,0.0007238799137264,0.2015384615384615,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.5263157894736842,Red,0.1025641025641025,0.0007238799137264,0.2015384615384615,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.5263157894736842,Red,0.1025641025641025,0.0007238799137264,0.2015384615384615,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.5263157894736842,Red,0.1025641025641025,0.0007238799137264,0.2015384615384615,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.5263157894736842,Red,0.1025641025641025,0.0007238799137264,0.2015384615384615,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.5263157894736842,Red,0.1025641025641025,0.0007238799137264,0.2015384615384615,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.5263157894736842,Blue,0.1025641025641025,0.0007238799137264,0.2015384615384615,False,19.98
Prolimatech Vortex,0.1715145297809216,0.5263157894736842,Blue,0.1025641025641025,0.0007238799137264,0.2015384615384615,False,24.97
Prolimatech Vortex,0.1715145297809216,0.5263157894736842,Blue,0.1025641025641025,0.0007238799137264,0.2015384615384615,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.5263157894736842,Blue,0.1025641025641025,0.0007238799137264,0.2015384615384615,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.5263157894736842,Blue,0.1025641025641025,0.0007238799137264,0.2015384615384615,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.5263157894736842,Blue,0.1025641025641025,0.0007238799137264,0.2015384615384615,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.5263157894736842,Blue,0.1025641025641025,0.0007238799137264,0.2015384615384615,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.5263157894736842,Blue,0.1025641025641025,0.0007238799137264,0.2015384615384615,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.5263157894736842,Blue,0.1025641025641025,0.0007238799137264,0.2015384615384615,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.4210526315789473,Blue,0.1538461538461538,0.0006005656107818,0.3707692307692308,False,19.98
Prolimatech Vortex,0.1715145297809216,0.4210526315789473,Blue,0.1538461538461538,0.0006005656107818,0.3707692307692308,False,24.97
Prolimatech Vortex,0.1715145297809216,0.4210526315789473,Blue,0.1538461538461538,0.0006005656107818,0.3707692307692308,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.4210526315789473,Blue,0.1538461538461538,0.0006005656107818,0.3707692307692308,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.4210526315789473,Blue,0.1538461538461538,0.0006005656107818,0.3707692307692308,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.4210526315789473,Blue,0.1538461538461538,0.0006005656107818,0.3707692307692308,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.4210526315789473,Blue,0.1538461538461538,0.0006005656107818,0.3707692307692308,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.4210526315789473,Blue,0.1538461538461538,0.0006005656107818,0.3707692307692308,False,32.20846315789474
Prolimatech Vortex,0.1715145297809216,0.4210526315789473,Blue,0.1538461538461538,0.0006005656107818,0.3707692307692308,False,32.20846315789474
StarTech FANBOX,0.0244415568343543,0.2736842105263158,Black,0.2564102564102564,0.0003138361917927,0.3230769230769231,False,7.99
StarTech FANBOX,0.0244415568343543,0.2736842105263158,Black,0.2564102564102564,0.0003138361917927,0.3230769230769231,False,10.38
StarTech FANBOX,0.0244415568343543,0.2736842105263158,Black,0.2564102564102564,0.0003138361917927,0.3230769230769231,False,8.44
StarTech FANBOX,0.0244415568343543,0.2736842105263158,Black,0.2564102564102564,0.0003138361917927,0.3230769230769231,False,32.20846315789474
Xigmatek Crystal,0.1715145297809216,0.5263157894736842,Clear,0.1025641025641025,0.0004954945962003,0.1692307692307692,False,32.20846315789474
Xigmatek Crystal,0.1715145297809216,0.5263157894736842,Clear,0.1025641025641025,0.0004954945962003,0.1692307692307692,False,32.20846315789474
Xigmatek Crystal,0.1715145297809216,0.5263157894736842,Clear,0.1025641025641025,0.0004954945962003,0.1692307692307692,False,32.20846315789474
Xigmatek Crystal,0.1715145297809216,0.5263157894736842,Clear,0.1025641025641025,0.0004954945962003,0.1692307692307692,False,32.20846315789474
Xigmatek Crystal,0.1715145297809216,0.5263157894736842,Clear,0.1025641025641025,0.0004954945962003,0.1692307692307692,False,32.20846315789474
Xigmatek Crystal,0.1715145297809216,0.5263157894736842,Clear,0.1025641025641025,0.0004954945962003,0.1692307692307692,False,32.20846315789474
Xigmatek Crystal,0.1715145297809216,0.5263157894736842,Clear,0.1025641025641025,0.0004954945962003,0.1692307692307692,False,32.20846315789474
Xigmatek XLF,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.000500141471538,0.2307692307692307,True,32.20846315789474
Xigmatek XLF,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.000500141471538,0.2307692307692307,True,32.92
Xigmatek XLF,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.000500141471538,0.2307692307692307,True,32.20846315789474
Xigmatek XLF,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.000500141471538,0.2307692307692307,True,32.20846315789474
Xigmatek XLF,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.000500141471538,0.2307692307692307,True,32.20846315789474
Xigmatek XLF,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.000500141471538,0.2307692307692307,True,32.20846315789474
Xigmatek XLF,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.000500141471538,0.2307692307692307,True,32.20846315789474
Xigmatek XLF,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.000500141471538,0.2307692307692307,True,32.20846315789474
Xigmatek XLF,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.000500141471538,0.2307692307692307,True,32.20846315789474
Xigmatek XLF,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.000500141471538,0.2307692307692307,True,32.20846315789474
Xigmatek XLF,0.1715145297809216,0.4210526315789473,Black,0.1217948717948718,0.000500141471538,0.2307692307692307,True,32.20846315789474
Xigmatek XLF,0.1715145297809216,0.8421052631578947,Orange,0.0769230769230769,0.0006292213420313,0.2,False,32.20846315789474
Xigmatek XLF,0.1715145297809216,0.8421052631578947,Orange,0.0769230769230769,0.0006292213420313,0.2,False,32.92
Xigmatek XLF,0.1715145297809216,0.8421052631578947,Orange,0.0769230769230769,0.0006292213420313,0.2,False,32.20846315789474
Xigmatek XLF,0.1715145297809216,0.8421052631578947,Orange,0.0769230769230769,0.0006292213420313,0.2,False,32.20846315789474
Xigmatek XLF,0.1715145297809216,0.8421052631578947,Orange,0.0769230769230769,0.0006292213420313,0.2,False,32.20846315789474
Xigmatek XLF,0.1715145297809216,0.8421052631578947,Orange,0.0769230769230769,0.0006292213420313,0.2,False,32.20846315789474
Xigmatek XLF,0.1715145297809216,0.8421052631578947,Orange,0.0769230769230769,0.0006292213420313,0.2,False,32.20846315789474
Xigmatek XLF,0.1715145297809216,0.8421052631578947,Orange,0.0769230769230769,0.0006292213420313,0.2,False,32.20846315789474
Xigmatek XLF,0.1715145297809216,0.8421052631578947,Orange,0.0769230769230769,0.0006292213420313,0.2,False,32.20846315789474
Xigmatek XLF,0.1715145297809216,0.8421052631578947,Orange,0.0769230769230769,0.0006292213420313,0.2,False,32.20846315789474
Xigmatek XLF,0.1715145297809216,0.8421052631578947,Orange,0.0769230769230769,0.0006292213420313,0.2,False,32.20846315789474
Rosewill RFA-80-BL,0.0225852360621248,0.2105263157894736,Blue,0.2948717948717949,0.0002609994981374,0.2678461538461538,False,8.14
NZXT FZ,0.1715145297809216,0.8421052631578947,Transparent,0.0641025641025641,0.0008615651089193,0.2307692307692307,False,32.20846315789474
NZXT FZ,0.1715145297809216,0.8421052631578947,Transparent,0.0641025641025641,0.0008615651089193,0.2307692307692307,False,32.20846315789474
NZXT FZ,0.1715145297809216,0.8421052631578947,Transparent,0.0641025641025641,0.0008615651089193,0.2307692307692307,False,32.20846315789474
BitFenix Spectre Pro,0.1715145297809216,0.8421052631578947,Black,0.0897435897435897,0.0012550005541829,0.3461538461538462,False,32.20846315789474
BitFenix Spectre Pro,0.1715145297809216,0.8421052631578947,Black,0.0897435897435897,0.0012550005541829,0.3461538461538462,False,32.20846315789474
BitFenix Spectre Pro,0.1715145297809216,0.8421052631578947,Black,0.0897435897435897,0.0012550005541829,0.3461538461538462,False,32.20846315789474
BitFenix Spectre Pro,0.1715145297809216,0.8421052631578947,Black,0.0897435897435897,0.0012550005541829,0.3461538461538462,False,32.20846315789474
BitFenix Spectre Pro,0.1715145297809216,0.8421052631578947,Black,0.0897435897435897,0.0012550005541829,0.3461538461538462,False,32.20846315789474
BitFenix Spectre Pro,0.1715145297809216,0.8421052631578947,Black,0.0897435897435897,0.0012550005541829,0.3461538461538462,False,32.20846315789474
BitFenix Spectre Pro,0.1715145297809216,0.8421052631578947,Black,0.0897435897435897,0.0012550005541829,0.3461538461538462,False,32.20846315789474
BitFenix Spectre Pro,0.1715145297809216,0.8421052631578947,Black,0.0897435897435897,0.0012550005541829,0.3461538461538462,False,32.20846315789474
BitFenix Spectre Pro,0.1715145297809216,0.8421052631578947,Black,0.0897435897435897,0.0012550005541829,0.3461538461538462,False,32.20846315789474
BitFenix Spectre Pro,0.1715145297809216,0.8421052631578947,Black,0.0897435897435897,0.0012550005541829,0.3461538461538462,False,32.20846315789474
BitFenix Spectre Pro,0.1715145297809216,0.8421052631578947,Black,0.0897435897435897,0.0012550005541829,0.3461538461538462,False,32.20846315789474
BitFenix Spectre Pro,0.1715145297809216,0.8421052631578947,Black,0.0897435897435897,0.0012550005541829,0.3461538461538462,False,32.20846315789474
