name,id,details_link,price,drive_size_gb,rating_per_dollar,overall_rank,last_price_change,average_rating,drive_size__gb,interface_type,price_per_gb,original_price
WD BLACK SN7100 2TB,rk41180,https://www.harddrivebenchmark.net/hdd.php?hdd=WD%20BLACK%20SN7100%202TB&id=41180,0.1465248156124764,0.1077317895616365,0.2453236082190752,282,Unknown,46417,1800.0,SATA,1.3600889413300363,158.46462441314551
Nextorage SSD NE1N2TB,rk32972,https://www.harddrivebenchmark.net/hdd.php?hdd=Nextorage%20SSD%20NE1N2TB&id=32972,0.1465248156124764,0.1077317895616365,0.2453236082190752,283,Unknown,46391,1800.0,SATA,1.3600889413300363,158.46462441314551
HP SSD FX900 Plus M.2 1TB,rk36811,https://www.harddrivebenchmark.net/hdd.php?hdd=HP%20SSD%20FX900%20Plus%20M.2%201TB&id=36811,0.1465248156124764,0.0546566798961535,0.2453236082190752,284,Unknown,46345,953.9,SATA,2.6808217383651987,158.46462441314551
ZHITAI TiPlus7100 1TB,rk32835,https://www.harddrivebenchmark.net/hdd.php?hdd=ZHITAI%20TiPlus7100%201TB&id=32835,0.1465248156124764,0.0546566798961535,0.2453236082190752,286,Unknown,46323,953.9,SATA,2.6808217383651987,158.46462441314551
EDILOCA EN870 1TB,rk37594,https://www.harddrivebenchmark.net/hdd.php?hdd=EDILOCA%20EN870%201TB&id=37594,0.1465248156124764,0.0533198054370206,0.2453236082190752,287,Unknown,46296,931.5,SATA,2.7480373270593788,158.46462441314551
ZHITAI TiPlus7100 2TB,rk33359,https://www.harddrivebenchmark.net/hdd.php?hdd=ZHITAI%20TiPlus7100%202TB&id=33359,0.1465248156124764,0.1138432156605293,0.2453236082190752,288,Unknown,46270,1900.0,SATA,1.2870755166421226,158.46462441314551
SAMSUNG PM9A1a OEM 2TB,rk36316,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20PM9A1a%20OEM%202TB&id=36316,0.1465248156124764,0.1138432156605293,0.2453236082190752,289,Unknown,46267,1900.0,SATA,1.2870755166421226,158.46462441314551
ADATA LEGEND 960,rk34307,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA%20LEGEND%20960&id=34307,0.1465248156124764,0.2238488854406016,0.2453236082190752,290,Unknown,46265,3700.0,SATA,0.6545702263563732,158.46462441314551
NVMe Samsung SSD 990 PRO 2TB,rk32708,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20Samsung%20SSD%20990%20PRO%202TB&id=32708,0.1465248156124764,0.1077317895616365,0.2453236082190752,291,Unknown,46253,1800.0,PCIe (Unknown Gen) NVMe,1.3600889413300363,158.46462441314551
Micron 3500 1TB,rk37984,https://www.harddrivebenchmark.net/hdd.php?hdd=Micron%203500%201TB&id=37984,0.1465248156124764,0.0546566798961535,0.2453236082190752,293,Unknown,46198,953.9,SATA,2.6808217383651987,158.46462441314551
SOLIDIGM SSDPFKKW010X7,rk33003,https://www.harddrivebenchmark.net/hdd.php?hdd=SOLIDIGM%20SSDPFKKW010X7&id=33003,0.1465248156124764,0.0546566798961535,0.2453236082190752,294,Unknown,46185,953.9,SATA,2.6808217383651987,158.46462441314551
EDILOCA EN855 4TB,rk39297,https://www.harddrivebenchmark.net/hdd.php?hdd=EDILOCA%20EN855%204TB&id=39297,0.1465248156124764,0.2177374593417087,0.2453236082190752,295,Unknown,46184,3600.0,SATA,0.6729426165597261,158.46462441314551
KXG80ZNV2T04 NVMe KIOXIA 2048GB,rk33849,https://www.harddrivebenchmark.net/hdd.php?hdd=KXG80ZNV2T04%20NVMe%20KIOXIA%202048GB&id=33849,0.1465248156124764,0.1138432156605293,0.2453236082190752,296,Unknown,46169,1900.0,PCIe (Unknown Gen) NVMe,1.2870755166421226,158.46462441314551
Seagate Game Drive ZP2000GP300001,rk37800,https://www.harddrivebenchmark.net/hdd.php?hdd=Seagate%20Game%20Drive%20ZP2000GP300001&id=37800,0.1465248156124764,0.1077317895616365,0.2453236082190752,297,Unknown,46150,1800.0,SATA,1.3600889413300363,158.46462441314551
Predator SSD GM7 2TB,rk40044,https://www.harddrivebenchmark.net/hdd.php?hdd=Predator%20SSD%20GM7%202TB&id=40044,0.1465248156124764,0.1138432156605293,0.2453236082190752,298,Unknown,46139,1900.0,SATA,1.2870755166421226,158.46462441314551
Lexar SSD NM790 2TB,rk34747,https://www.harddrivebenchmark.net/hdd.php?hdd=Lexar%20SSD%20NM790%202TB&id=34747,0.1465248156124764,0.1138432156605293,0.2453236082190752,299,Unknown,46123,1900.0,SATA,1.2870755166421226,158.46462441314551
Asgard AN4+ 2TNVMe-M.2/80,rk35358,https://www.harddrivebenchmark.net/hdd.php?hdd=Asgard%20AN4%2B%202TNVMe-M.2%2F80&id=35358,0.1465248156124764,0.1138432156605293,0.2453236082190752,300,Unknown,46096,1900.0,PCIe (Unknown Gen) NVMe,1.2870755166421226,158.46462441314551
SSDPR-PX700-04T-80,rk36991,https://www.harddrivebenchmark.net/hdd.php?hdd=SSDPR-PX700-04T-80&id=36991,0.1465248156124764,0.2238488854406016,0.2453236082190752,301,Unknown,46050,3700.0,SATA,0.6545702263563732,158.46462441314551
Lexar SSD NM790 4TB,rk35197,https://www.harddrivebenchmark.net/hdd.php?hdd=Lexar%20SSD%20NM790%204TB&id=35197,0.1465248156124764,0.2238488854406016,0.2453236082190752,302,Unknown,45959,3700.0,SATA,0.6545702263563732,158.46462441314551
MKNSSDVT2TB-D8,rk31185,https://www.harddrivebenchmark.net/hdd.php?hdd=MKNSSDVT2TB-D8&id=31185,0.1465248156124764,0.1077317895616365,0.2453236082190752,303,Unknown,45950,1800.0,SATA,1.3600889413300363,158.46462441314551
NVMe WD PC SN5000S SDEQNSJ-1T00-1014,rk40185,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20WD%20PC%20SN5000S%20SDEQNSJ-1T00-1014&id=40185,0.1465248156124764,0.0546566798961535,0.2453236082190752,304,Unknown,45940,953.9,PCIe (Unknown Gen) NVMe,2.6808217383651987,158.46462441314551
XG7000-2TB 2280,rk36969,https://www.harddrivebenchmark.net/hdd.php?hdd=XG7000-2TB%202280&id=36969,0.1465248156124764,0.1138432156605293,0.2453236082190752,305,Unknown,45929,1900.0,SATA,1.2870755166421226,158.46462441314551
Predator SSD GM7 M.2 4TB,rk37139,https://www.harddrivebenchmark.net/hdd.php?hdd=Predator%20SSD%20GM7%20M.2%204TB&id=37139,0.1465248156124764,0.2238488854406016,0.2453236082190752,307,Unknown,45894,3700.0,SATA,0.6545702263563732,158.46462441314551
Samsung PM9A1 MZVL22T0HBLB,rk30190,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20PM9A1%20MZVL22T0HBLB&id=30190,0.1758093947135186,0.1138432156605293,0.2553228602265418,308,186.55 USD (2025-01-14),45869,1900.0,SATA,1.544311566512378,186.55
KE680 SSD 2TB,rk36140,https://www.harddrivebenchmark.net/hdd.php?hdd=KE680%20SSD%202TB&id=36140,0.1465248156124764,0.1138432156605293,0.2453236082190752,309,Unknown,45862,1900.0,SATA,1.2870755166421226,158.46462441314551
Seagate FireCuda 530 4TB,rk29207,https://www.harddrivebenchmark.net/hdd.php?hdd=Seagate%20FireCuda%20530%204TB&id=29207,0.1465248156124764,0.2177374593417087,0.2453236082190752,310,Unknown,45801,3600.0,SATA,0.6729426165597261,158.46462441314551
MSI M480 PRO 1TB,rk34753,https://www.harddrivebenchmark.net/hdd.php?hdd=MSI%20M480%20PRO%201TB&id=34753,0.1465248156124764,0.0533198054370206,0.2453236082190752,313,Unknown,45694,931.5,SATA,2.7480373270593788,158.46462441314551
XPG GAMMIX S70 BLADE 2TB,rk27648,https://www.harddrivebenchmark.net/hdd.php?hdd=XPG%20GAMMIX%20S70%20BLADE%202TB&id=27648,0.1376883374172358,0.1138432156605293,0.319328005930642,314,149.99 USD (2025-01-02),45686,1900.0,SATA,1.209455799525292,149.99
KXG80ZNV1T02 LS KIOXIA,rk35432,https://www.harddrivebenchmark.net/hdd.php?hdd=KXG80ZNV1T02%20LS%20KIOXIA&id=35432,0.1465248156124764,0.0546566798961535,0.2453236082190752,315,Unknown,45663,953.9,SATA,2.6808217383651987,158.46462441314551
Samsung SSD 990 EVO Plus 4TB,rk40438,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20990%20EVO%20Plus%204TB&id=40438,0.1465248156124764,0.2177374593417087,0.2453236082190752,316,Unknown,45652,3600.0,SATA,0.6729426165597261,158.46462441314551
Corsair MP600 PRO NH,rk33160,https://www.harddrivebenchmark.net/hdd.php?hdd=Corsair%20MP600%20PRO%20NH&id=33160,0.1465248156124764,0.1077317895616365,0.2453236082190752,317,Unknown,45647,1800.0,SATA,1.3600889413300363,158.46462441314551
MTFDKBA1T0TGD-1BK1AABHA,rk40251,https://www.harddrivebenchmark.net/hdd.php?hdd=MTFDKBA1T0TGD-1BK1AABHA&id=40251,0.1465248156124764,0.0546566798961535,0.2453236082190752,318,Unknown,45616,953.9,SATA,2.6808217383651987,158.46462441314551
ROG Strix NSD-S1F10,rk32832,https://www.harddrivebenchmark.net/hdd.php?hdd=ROG%20Strix%20NSD-S1F10&id=32832,0.1465248156124764,0.0533198054370206,0.2453236082190752,319,Unknown,45610,931.5,SATA,2.7480373270593788,158.46462441314551
CSSD-M2L1KSFT6KE 1024GB,rk37556,https://www.harddrivebenchmark.net/hdd.php?hdd=CSSD-M2L1KSFT6KE%201024GB&id=37556,0.1465248156124764,0.0546566798961535,0.2453236082190752,320,Unknown,45595,953.9,SATA,2.6808217383651987,158.46462441314551
CT2000T500SSD8,rk36305,https://www.harddrivebenchmark.net/hdd.php?hdd=CT2000T500SSD8&id=36305,0.1208591835670715,0.1077317895616365,0.358258746061683,321,133.85 USD (2024-12-12),45549,1800.0,SATA,1.121852556788027,133.85
MSI M480 2TB,rk29261,https://www.harddrivebenchmark.net/hdd.php?hdd=MSI%20M480%202TB&id=29261,0.142901829935874,0.1077317895616365,0.3075212314803711,322,154.99 USD (2024-05-09),45530,1800.0,SATA,1.326459260700536,154.99
Kingston FURY Renegade SFYRS 1000G,rk29585,https://www.harddrivebenchmark.net/hdd.php?hdd=Kingston%20FURY%20Renegade%20SFYRS%201000G&id=29585,0.0803399197122152,0.0533198054370206,0.5096100384837615,323,94.99 USD (2024-12-12),45512,931.5,SATA,1.5067556802529904,94.99
SABRENT 1TB Rocket 4 Plus,rk34330,https://www.harddrivebenchmark.net/hdd.php?hdd=SABRENT%201TB%20Rocket%204%20Plus&id=34330,0.1272613523799593,0.0533198054370206,0.3416224230597316,324,139.99 USD (2024-03-07),45502,931.5,SATA,2.386755753080825,139.99
Seagate ZP2000GP304001,rk32850,https://www.harddrivebenchmark.net/hdd.php?hdd=Seagate%20ZP2000GP304001&id=32850,0.1465248156124764,0.1077317895616365,0.2453236082190752,325,Unknown,45500,1800.0,SATA,1.3600889413300363,158.46462441314551
CT2000P310SSD8,rk40024,https://www.harddrivebenchmark.net/hdd.php?hdd=CT2000P310SSD8&id=40024,0.109827433397633,0.1077317895616365,0.3896126549434736,326,123.27 USD (2025-01-14),45494,1800.0,SATA,1.0194524183114733,123.27
SSDPR-PX700-02T-80,rk37440,https://www.harddrivebenchmark.net/hdd.php?hdd=SSDPR-PX700-02T-80&id=37440,0.1465248156124764,0.1138432156605293,0.2453236082190752,327,Unknown,45431,1900.0,SATA,1.2870755166421226,158.46462441314551
ORICO-2TB,rk39734,https://www.harddrivebenchmark.net/hdd.php?hdd=ORICO-2TB&id=39734,0.1465248156124764,0.1138432156605293,0.2453236082190752,328,Unknown,45410,1900.0,SATA,1.2870755166421226,158.46462441314551
NVMe KXG80ZN84T09 NVMe KIOXIA 4096GB,rk32828,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20KXG80ZN84T09%20NVMe%20KIOXIA%204096GB&id=32828,0.1465248156124764,0.2238488854406016,0.2453236082190752,330,Unknown,45394,3700.0,PCIe (Unknown Gen) NVMe,0.6545702263563732,158.46462441314551
HP SSD FX900 Pro 4TB,rk34541,https://www.harddrivebenchmark.net/hdd.php?hdd=HP%20SSD%20FX900%20Pro%204TB&id=34541,0.1465248156124764,0.2238488854406016,0.2453236082190752,331,Unknown,45390,3700.0,SATA,0.6545702263563732,158.46462441314551
Predator SSD GM7 M.2 1TB,rk34461,https://www.harddrivebenchmark.net/hdd.php?hdd=Predator%20SSD%20GM7%20M.2%201TB&id=34461,0.1465248156124764,0.0546566798961535,0.2453236082190752,332,Unknown,45357,953.9,SATA,2.6808217383651987,158.46462441314551
YSSDHB-4TN7000,rk37361,https://www.harddrivebenchmark.net/hdd.php?hdd=YSSDHB-4TN7000&id=37361,0.1465248156124764,0.2238488854406016,0.2453236082190752,333,Unknown,45357,3700.0,SATA,0.6545702263563732,158.46462441314551
NVMe HFS002TEJ9X101N,rk37055,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20HFS002TEJ9X101N&id=37055,0.1465248156124764,0.1138432156605293,0.2453236082190752,334,Unknown,45356,1900.0,PCIe (Unknown Gen) NVMe,1.2870755166421226,158.46462441314551
Lexar SSD NM800PRO 1TB,rk32653,https://www.harddrivebenchmark.net/hdd.php?hdd=Lexar%20SSD%20NM800PRO%201TB&id=32653,0.1465248156124764,0.0546566798961535,0.2453236082190752,335,Unknown,45347,953.9,SATA,2.6808217383651987,158.46462441314551
Solidigm P44 Pro 1 TB,rk32918,https://www.harddrivebenchmark.net/hdd.php?hdd=Solidigm%20P44%20Pro%201%20TB&id=32918,0.1465248156124764,0.0546566798961535,0.2453236082190752,336,Unknown,45333,953.9,SATA,2.6808217383651987,158.46462441314551
Fanxiang S790 4TB,rk35023,https://www.harddrivebenchmark.net/hdd.php?hdd=Fanxiang%20S790%204TB&id=35023,0.1465248156124764,0.2177374593417087,0.2453236082190752,337,Unknown,45223,3600.0,SATA,0.6729426165597261,158.46462441314551
NVMe PVC10 SK hynix 1024GB,rk40338,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20PVC10%20SK%20hynix%201024GB&id=40338,0.1465248156124764,0.0546566798961535,0.2453236082190752,338,Unknown,45220,953.9,PCIe (Unknown Gen) NVMe,2.6808217383651987,158.46462441314551
KINGSTON KC3000 1TB,rk29625,https://www.harddrivebenchmark.net/hdd.php?hdd=KINGSTON%20KC3000%201TB&id=29625,0.0907251968093425,0.0546566798961535,0.4568338657102053,339,104.95 USD (2024-12-13),45204,953.9,SATA,1.6599104991689666,104.95
NVMe WD BLACK SN850 Heatsink 1TB,rk31060,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20WD%20BLACK%20SN850%20Heatsink%201TB&id=31060,0.1465248156124764,0.0533198054370206,0.2453236082190752,340,Unknown,45187,931.5,PCIe (Unknown Gen) NVMe,2.7480373270593788,158.46462441314551
NVMe Lexar SSD NQ790 1TB,rk40125,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20Lexar%20SSD%20NQ790%201TB&id=40125,0.1465248156124764,0.0533198054370206,0.2453236082190752,341,Unknown,45186,931.5,PCIe (Unknown Gen) NVMe,2.7480373270593788,158.46462441314551
SSDPR-PX700-01T-80,rk36413,https://www.harddrivebenchmark.net/hdd.php?hdd=SSDPR-PX700-01T-80&id=36413,0.1465248156124764,0.0546566798961535,0.2453236082190752,342,Unknown,45185,953.9,SATA,2.6808217383651987,158.46462441314551
WD BLACK SN850 PS5 2TB,rk31517,https://www.harddrivebenchmark.net/hdd.php?hdd=WD%20BLACK%20SN850%20PS5%202TB&id=31517,0.1465248156124764,0.1077317895616365,0.2453236082190752,343,Unknown,45182,1800.0,SATA,1.3600889413300363,158.46462441314551
SSD-M2-Blaze GD-704,rk33895,https://www.harddrivebenchmark.net/hdd.php?hdd=SSD-M2-Blaze%20GD-704&id=33895,0.1465248156124764,0.0546566798961535,0.2453236082190752,344,Unknown,45126,953.9,SATA,2.6808217383651987,158.46462441314551
Fanxiang S880 4TB,rk34953,https://www.harddrivebenchmark.net/hdd.php?hdd=Fanxiang%20S880%204TB&id=34953,0.1465248156124764,0.2177374593417087,0.2453236082190752,345,Unknown,45091,3600.0,SATA,0.6729426165597261,158.46462441314551
NVMe HFS001TEJ9X125N,rk36256,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20HFS001TEJ9X125N&id=36256,0.1465248156124764,0.0546566798961535,0.2453236082190752,346,Unknown,45083,953.9,PCIe (Unknown Gen) NVMe,2.6808217383651987,158.46462441314551
Corsair MP600 PRO NH,rk32806,https://www.harddrivebenchmark.net/hdd.php?hdd=Corsair%20MP600%20PRO%20NH&id=32806,0.1465248156124764,0.443860225000746,0.2453236082190752,347,Unknown,45004,7300.0,SATA,0.3301147689280564,158.46462441314551
IRP-SSDPR-P44A-4K0-80,rk34984,https://www.harddrivebenchmark.net/hdd.php?hdd=IRP-SSDPR-P44A-4K0-80&id=34984,0.1465248156124764,0.2177374593417087,0.2453236082190752,348,Unknown,44960,3600.0,SATA,0.6729426165597261,158.46462441314551
YSSDLB-2TN7000,rk36309,https://www.harddrivebenchmark.net/hdd.php?hdd=YSSDLB-2TN7000&id=36309,0.1465248156124764,0.1138432156605293,0.2453236082190752,349,Unknown,44955,1900.0,SATA,1.2870755166421226,158.46462441314551
KXG8AZN84T09 LA KIOXIA,rk34905,https://www.harddrivebenchmark.net/hdd.php?hdd=KXG8AZN84T09%20LA%20KIOXIA&id=34905,0.1465248156124764,0.2238488854406016,0.2453236082190752,350,Unknown,44935,3700.0,SATA,0.6545702263563732,158.46462441314551
ADATA LEGEND 960,rk33141,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA%20LEGEND%20960&id=33141,0.1465248156124764,0.1138432156605293,0.2453236082190752,351,Unknown,44908,1900.0,SATA,1.2870755166421226,158.46462441314551
NVMe EDILOCA EN870 2TB,rk37861,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20EDILOCA%20EN870%202TB&id=37861,0.1465248156124764,0.1077317895616365,0.2453236082190752,352,Unknown,44879,1800.0,PCIe (Unknown Gen) NVMe,1.3600889413300363,158.46462441314551
Nextorage SSD NEM-PA4TB,rk36112,https://www.harddrivebenchmark.net/hdd.php?hdd=Nextorage%20SSD%20NEM-PA4TB&id=36112,0.1465248156124764,0.2177374593417087,0.2453236082190752,353,Unknown,44851,3600.0,SATA,0.6729426165597261,158.46462441314551
Micron 2500 MTFDKBA1T0QGN,rk40596,https://www.harddrivebenchmark.net/hdd.php?hdd=Micron%202500%20MTFDKBA1T0QGN&id=40596,0.1465248156124764,0.0546566798961535,0.2453236082190752,354,Unknown,44845,953.9,SATA,2.6808217383651987,158.46462441314551
Fanxiang S880 1TB,rk34638,https://www.harddrivebenchmark.net/hdd.php?hdd=Fanxiang%20S880%201TB&id=34638,0.1465248156124764,0.0533198054370206,0.2453236082190752,355,Unknown,44845,931.5,SATA,2.7480373270593788,158.46462441314551
Verbatim Vi7000,rk36426,https://www.harddrivebenchmark.net/hdd.php?hdd=Verbatim%20Vi7000&id=36426,0.1465248156124764,0.1138432156605293,0.2453236082190752,356,Unknown,44842,1900.0,SATA,1.2870755166421226,158.46462441314551
FANTOM DRIVES VENOM8,rk33302,https://www.harddrivebenchmark.net/hdd.php?hdd=FANTOM%20DRIVES%20VENOM8&id=33302,0.1465248156124764,0.0533198054370206,0.2453236082190752,359,Unknown,44761,931.5,SATA,2.7480373270593788,158.46462441314551
Intel Optane DC P5800X 400GB,rk30049,https://www.harddrivebenchmark.net/hdd.php?hdd=Intel%20Optane%20DC%20P5800X%20400GB&id=30049,0.1465248156124764,0.0199635940437468,0.0325967272449769,360,1075.96 USD (2024-05-08),44740,372.6,SATA,7.339601040343343,158.46462441314551
YMTC YMSS2ED08D25MC,rk39754,https://www.harddrivebenchmark.net/hdd.php?hdd=YMTC%20YMSS2ED08D25MC&id=39754,0.1465248156124764,0.0546566798961535,0.2453236082190752,361,Unknown,44728,953.9,SATA,2.6808217383651987,158.46462441314551
TEAM TM8FFD002T,rk39534,https://www.harddrivebenchmark.net/hdd.php?hdd=TEAM%20TM8FFD002T&id=39534,0.1465248156124764,0.1138432156605293,0.2453236082190752,362,Unknown,44704,1900.0,SATA,1.2870755166421226,158.46462441314551
FIKWOT FN955 2TB,rk36289,https://www.harddrivebenchmark.net/hdd.php?hdd=FIKWOT%20FN955%202TB&id=36289,0.1465248156124764,0.1077317895616365,0.2453236082190752,363,Unknown,44650,1800.0,SATA,1.3600889413300363,158.46462441314551
Seagate FireCuda 530 ZP2000GM30023,rk29547,https://www.harddrivebenchmark.net/hdd.php?hdd=Seagate%20FireCuda%20530%20ZP2000GM30023&id=29547,0.1465248156124764,0.1077317895616365,0.2453236082190752,364,Unknown,44598,1800.0,SATA,1.3600889413300363,158.46462441314551
FANTOM DRIVES VENOM8,rk33382,https://www.harddrivebenchmark.net/hdd.php?hdd=FANTOM%20DRIVES%20VENOM8&id=33382,0.1465248156124764,0.1077317895616365,0.2453236082190752,365,Unknown,44580,1800.0,SATA,1.3600889413300363,158.46462441314551
NVMe HFS001TEJ9X101N,rk34058,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20HFS001TEJ9X101N&id=34058,0.1465248156124764,0.0546566798961535,0.2453236082190752,366,Unknown,44541,953.9,PCIe (Unknown Gen) NVMe,2.6808217383651987,158.46462441314551
PM9F1 Samsung 1024GB,rk39364,https://www.harddrivebenchmark.net/hdd.php?hdd=PM9F1%20Samsung%201024GB&id=39364,0.1465248156124764,0.0546566798961535,0.2453236082190752,367,Unknown,44514,953.9,SATA,2.6808217383651987,158.46462441314551
NVMe KXG80ZNV1T02 NVMe KIOXIA 1024GB,rk32748,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20KXG80ZNV1T02%20NVMe%20KIOXIA%201024GB&id=32748,0.1465248156124764,0.0546566798961535,0.2453236082190752,368,Unknown,44462,953.9,PCIe (Unknown Gen) NVMe,2.6808217383651987,158.46462441314551
PELAND,rk37103,https://www.harddrivebenchmark.net/hdd.php?hdd=PELAND&id=37103,0.1465248156124764,0.0546566798961535,0.2453236082190752,369,Unknown,44458,953.9,SATA,2.6808217383651987,158.46462441314551
T-FORCE TM8FPV002T,rk37384,https://www.harddrivebenchmark.net/hdd.php?hdd=T-FORCE%20TM8FPV002T&id=37384,0.1465248156124764,0.1138432156605293,0.2453236082190752,370,Unknown,44456,1900.0,SATA,1.2870755166421226,158.46462441314551
Corsair MP600 PRO NH,rk33110,https://www.harddrivebenchmark.net/hdd.php?hdd=Corsair%20MP600%20PRO%20NH&id=33110,0.1465248156124764,0.0533198054370206,0.2453236082190752,372,Unknown,44423,931.5,SATA,2.7480373270593788,158.46462441314551
WD PC SN5000S SDEQNSJ-1T00-1014,rk39782,https://www.harddrivebenchmark.net/hdd.php?hdd=WD%20PC%20SN5000S%20SDEQNSJ-1T00-1014&id=39782,0.1465248156124764,0.0546566798961535,0.2453236082190752,373,Unknown,44409,953.9,SATA,2.6808217383651987,158.46462441314551
Maxsun 2TB SSD,rk36258,https://www.harddrivebenchmark.net/hdd.php?hdd=Maxsun%202TB%20SSD&id=36258,0.1465248156124764,0.1077317895616365,0.2453236082190752,374,Unknown,44377,1800.0,SATA,1.3600889413300363,158.46462441314551
SK hynix PC801 HFS002TEJ9X101N,rk35216,https://www.harddrivebenchmark.net/hdd.php?hdd=SK%20hynix%20PC801%20HFS002TEJ9X101N&id=35216,0.1465248156124764,0.1138432156605293,0.2453236082190752,375,Unknown,44352,1900.0,SATA,1.2870755166421226,158.46462441314551
APSFG-2T-CSUS,rk30783,https://www.harddrivebenchmark.net/hdd.php?hdd=APSFG-2T-CSUS&id=30783,0.1465248156124764,0.1138432156605293,0.2453236082190752,376,Unknown,44288,1900.0,SATA,1.2870755166421226,158.46462441314551
BTSystem E.POT LUX N2000 1TB SSD,rk36129,https://www.harddrivebenchmark.net/hdd.php?hdd=BTSystem%20E.POT%20LUX%20N2000%201TB%20SSD&id=36129,0.1465248156124764,0.0546566798961535,0.2453236082190752,377,Unknown,44287,953.9,SATA,2.6808217383651987,158.46462441314551
Corsair MP600 ELITE,rk37659,https://www.harddrivebenchmark.net/hdd.php?hdd=Corsair%20MP600%20ELITE&id=37659,0.1465248156124764,0.0533198054370206,0.2453236082190752,378,Unknown,44235,931.5,SATA,2.7480373270593788,158.46462441314551
NVMe FIKWOT FN955 2TB,rk36711,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20FIKWOT%20FN955%202TB&id=36711,0.1465248156124764,0.1077317895616365,0.2453236082190752,379,Unknown,44230,1800.0,PCIe (Unknown Gen) NVMe,1.3600889413300363,158.46462441314551
ORICO-1TB,rk40354,https://www.harddrivebenchmark.net/hdd.php?hdd=ORICO-1TB&id=40354,0.1465248156124764,0.0533198054370206,0.2453236082190752,380,Unknown,44213,931.5,SATA,2.7480373270593788,158.46462441314551
CT1000P310SSD8,rk40085,https://www.harddrivebenchmark.net/hdd.php?hdd=CT1000P310SSD8&id=40085,0.1465248156124764,0.0533198054370206,0.2453236082190752,381,Unknown,44196,931.5,SATA,2.7480373270593788,158.46462441314551
NVMe SAMSUNG MZVL21T0HCLR-00BL7,rk31648,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20SAMSUNG%20MZVL21T0HCLR-00BL7&id=31648,0.1465248156124764,0.0546566798961535,0.2453236082190752,382,Unknown,44173,953.9,PCIe (Unknown Gen) NVMe,2.6808217383651987,158.46462441314551
ADATA LEGEND 900,rk36576,https://www.harddrivebenchmark.net/hdd.php?hdd=ADATA%20LEGEND%20900&id=36576,0.1465248156124764,0.1138432156605293,0.2453236082190752,384,Unknown,44078,1900.0,SATA,1.2870755166421226,158.46462441314551
NVMe SAMSUNG MZVL21T0HCLR-00BL2,rk30059,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20SAMSUNG%20MZVL21T0HCLR-00BL2&id=30059,0.1465248156124764,0.0546566798961535,0.2453236082190752,385,Unknown,44069,953.9,PCIe (Unknown Gen) NVMe,2.6808217383651987,158.46462441314551
GIGABYTE AG470S1TB-SI B10,rk30502,https://www.harddrivebenchmark.net/hdd.php?hdd=GIGABYTE%20AG470S1TB-SI%20B10&id=30502,0.1465248156124764,0.0546566798961535,0.2453236082190752,386,Unknown,44069,953.9,SATA,2.6808217383651987,158.46462441314551
WD PC SN5000S SDEPNSJ-2T00-1032,rk40805,https://www.harddrivebenchmark.net/hdd.php?hdd=WD%20PC%20SN5000S%20SDEPNSJ-2T00-1032&id=40805,0.1465248156124764,0.1138432156605293,0.2453236082190752,388,Unknown,44054,1900.0,SATA,1.2870755166421226,158.46462441314551
NVMe PM9F1 Samsung 512GB,rk40450,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20PM9F1%20Samsung%20512GB&id=40450,0.1465248156124764,0.026188415744084,0.2453236082190752,389,Unknown,44046,476.9,PCIe (Unknown Gen) NVMe,5.595024038274496,158.46462441314551
TEAM TM8FPW001T,rk35385,https://www.harddrivebenchmark.net/hdd.php?hdd=TEAM%20TM8FPW001T&id=35385,0.1465248156124764,0.0546566798961535,0.2453236082190752,390,Unknown,44024,953.9,SATA,2.6808217383651987,158.46462441314551
NVMe KXG80ZNV2T04 NVMe KIOXIA 2048GB,rk33546,https://www.harddrivebenchmark.net/hdd.php?hdd=NVMe%20KXG80ZNV2T04%20NVMe%20KIOXIA%202048GB&id=33546,0.1465248156124764,0.1138432156605293,0.2453236082190752,391,Unknown,44003,1900.0,PCIe (Unknown Gen) NVMe,1.2870755166421226,158.46462441314551
Phison,rk36789,https://www.harddrivebenchmark.net/hdd.php?hdd=Phison&id=36789,0.1465248156124764,0.0546566798961535,0.2453236082190752,392,Unknown,43976,953.9,SATA,2.6808217383651987,158.46462441314551
