name,price,rpm,noise_level_db,color,size_mm,original_price
Lian Li Galahad II Trinity SL-INF,0.1348774475605786,0.1374722838137472,0.5178571428571428,Black,0.4,129.99
Lian Li Galahad II Trinity SL-INF,0.1348774475605786,0.1374722838137472,0.5178571428571428,Black,0.4,129.99
Lian Li Galahad II Trinity SL-INF,0.1348774475605786,0.1374722838137472,0.5178571428571428,Black,0.4,129.99
ENDORFY Fera 5,0.0469396772243151,0.0421286031042128,0.4521222306225758,Black / Silver,0.4896551724137931,49.36
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,129.99
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,129.99
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,129.99
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,129.99
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,129.99
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,144.99
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,144.99
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,144.99
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,144.99
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,144.99
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,114.99
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,114.99
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,114.99
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,114.99
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,114.99
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,149.99
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,149.99
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,149.99
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,149.99
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,149.99
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,102.19361725663715
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,102.19361725663715
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,102.19361725663715
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,102.19361725663715
Asus ROG STRIX LC II ARGB,0.1232500813915631,0.097560975609756,0.6714285714285714,Black,0.4,102.19361725663715
Noctua NH-D9L chromax.black,0.0766359704199804,0.0576496674057649,0.3491071428571428,Black,0.4896551724137931,74.9
Deepcool AK500S DIGITAL,0.0499860471605971,0.0554323725055432,0.5,Black,0.4896551724137931,51.98
Deepcool AK500S DIGITAL,0.0499860471605971,0.0554323725055432,0.5,Black,0.4896551724137931,51.98
Deepcool AK500S DIGITAL,0.0499860471605971,0.0554323725055432,0.5,Black,0.4896551724137931,54.99
Deepcool AK500S DIGITAL,0.0499860471605971,0.0554323725055432,0.5,Black,0.4896551724137931,54.99
Deepcool MYSTIQUE,0.163945862983117,0.0687361419068736,0.6516071428571428,Black,0.4,179.99
Deepcool MYSTIQUE,0.163945862983117,0.0687361419068736,0.6516071428571428,Black,0.4,179.99
Deepcool MYSTIQUE,0.163945862983117,0.0687361419068736,0.6516071428571428,Black,0.4,149.99
Deepcool MYSTIQUE,0.163945862983117,0.0687361419068736,0.6516071428571428,Black,0.4,149.99
EK AIO Elite 360 D-RGB,0.1139481884563508,0.073170731707317,0.5642857142857143,Black,0.8000000000000002,106.99
EK EK-Nucleus AIO CR360 Lux D-RGB,0.1802241756197386,0.0776053215077605,0.6428571428571428,White,0.8000000000000002,167.95
EK EK-Nucleus AIO CR360 Lux D-RGB,0.1802241756197386,0.0776053215077605,0.6428571428571428,White,0.8000000000000002,167.95
EK EK-Nucleus AIO CR360 Lux D-RGB,0.1802241756197386,0.0776053215077605,0.6428571428571428,White,0.8000000000000002,163.99
EK EK-Nucleus AIO CR360 Lux D-RGB,0.1802241756197386,0.0776053215077605,0.6428571428571428,White,0.8000000000000002,163.99
Corsair iCUE H170i ELITE CAPELLIX XT,0.2278963769127017,0.048780487804878,0.3464285714285713,Black,1.0,204.99
Thermalright AXP120-X67,0.0243128226594111,0.1108647450110864,0.4660714285714286,White,0.4896551724137931,33.9
Thermalright AXP120-X67,0.0243128226594111,0.1108647450110864,0.4660714285714286,White,0.4896551724137931,33.9
Thermalright AXP120-X67,0.0243128226594111,0.1108647450110864,0.4660714285714286,White,0.4896551724137931,33.9
Thermalright AXP120-X67,0.0243128226594111,0.1108647450110864,0.4660714285714286,White,0.4896551724137931,29.9
Thermalright AXP120-X67,0.0243128226594111,0.1108647450110864,0.4660714285714286,White,0.4896551724137931,29.9
Thermalright AXP120-X67,0.0243128226594111,0.1108647450110864,0.4660714285714286,White,0.4896551724137931,29.9
Thermalright AXP120-X67,0.0243128226594111,0.1108647450110864,0.4660714285714286,White,0.4896551724137931,43.9
Thermalright AXP120-X67,0.0243128226594111,0.1108647450110864,0.4660714285714286,White,0.4896551724137931,43.9
Thermalright AXP120-X67,0.0243128226594111,0.1108647450110864,0.4660714285714286,White,0.4896551724137931,43.9
Thermalright Assassin King SE ARGB,0.0119761871540858,0.0886917960088691,0.4571428571428571,Silver / Gray,0.4896551724137931,20.09
Thermalright Assassin King SE ARGB,0.0119761871540858,0.0886917960088691,0.4571428571428571,Silver / Gray,0.4896551724137931,20.09
Thermalright Assassin King SE ARGB,0.0119761871540858,0.0886917960088691,0.4571428571428571,Silver / Gray,0.4896551724137931,19.29
Thermalright Assassin King SE ARGB,0.0119761871540858,0.0886917960088691,0.4571428571428571,Silver / Gray,0.4896551724137931,19.29
Thermalright Frozen Edge,0.062683131017162,0.1419068736141907,0.5017857142857143,Black,0.8000000000000002,43.9
Thermalright Frozen Edge,0.062683131017162,0.1419068736141907,0.5017857142857143,Black,0.8000000000000002,43.9
Thermalright Frozen Edge,0.062683131017162,0.1419068736141907,0.5017857142857143,Black,0.8000000000000002,43.9
Thermalright Frozen Edge,0.062683131017162,0.1419068736141907,0.5017857142857143,Black,0.8000000000000002,43.9
Thermalright Frozen Edge,0.062683131017162,0.1419068736141907,0.5017857142857143,Black,0.8000000000000002,62.9
Thermalright Frozen Edge,0.062683131017162,0.1419068736141907,0.5017857142857143,Black,0.8000000000000002,62.9
Thermalright Frozen Edge,0.062683131017162,0.1419068736141907,0.5017857142857143,Black,0.8000000000000002,62.9
Thermalright Frozen Edge,0.062683131017162,0.1419068736141907,0.5017857142857143,Black,0.8000000000000002,62.9
Thermalright Frozen Edge,0.062683131017162,0.1419068736141907,0.5017857142857143,Black,0.8000000000000002,53.9
Thermalright Frozen Edge,0.062683131017162,0.1419068736141907,0.5017857142857143,Black,0.8000000000000002,53.9
Thermalright Frozen Edge,0.062683131017162,0.1419068736141907,0.5017857142857143,Black,0.8000000000000002,53.9
Thermalright Frozen Edge,0.062683131017162,0.1419068736141907,0.5017857142857143,Black,0.8000000000000002,53.9
Thermalright Frozen Edge,0.062683131017162,0.1419068736141907,0.5017857142857143,Black,0.8000000000000002,102.19361725663715
Thermalright Frozen Edge,0.062683131017162,0.1419068736141907,0.5017857142857143,Black,0.8000000000000002,102.19361725663715
Thermalright Frozen Edge,0.062683131017162,0.1419068736141907,0.5017857142857143,Black,0.8000000000000002,102.19361725663715
Thermalright Frozen Edge,0.062683131017162,0.1419068736141907,0.5017857142857143,Black,0.8000000000000002,102.19361725663715
Thermaltake Gravity i2,0.0034882098507046,0.1108647450110864,0.3803571428571428,Unknown,0.4896551724137931,11.99
Lian Li Galahad II Trinity SL-INF,0.1406911306450863,0.1374722838137472,0.5178571428571428,White,0.4,169.95
Lian Li Galahad II Trinity SL-INF,0.1406911306450863,0.1374722838137472,0.5178571428571428,White,0.4,169.95
Lian Li Galahad II Trinity SL-INF,0.1406911306450863,0.1374722838137472,0.5178571428571428,White,0.4,169.95
Lian Li Galahad II Trinity SL-INF,0.1406911306450863,0.1374722838137472,0.5178571428571428,White,0.4,169.95
Lian Li Galahad II Trinity SL-INF,0.1406911306450863,0.1374722838137472,0.5178571428571428,White,0.4,164.99
Lian Li Galahad II Trinity SL-INF,0.1406911306450863,0.1374722838137472,0.5178571428571428,White,0.4,164.99
Lian Li Galahad II Trinity SL-INF,0.1406911306450863,0.1374722838137472,0.5178571428571428,White,0.4,164.99
Lian Li Galahad II Trinity SL-INF,0.1406911306450863,0.1374722838137472,0.5178571428571428,White,0.4,164.99
Lian Li Galahad II Trinity SL-INF,0.1406911306450863,0.1374722838137472,0.5178571428571428,White,0.4,124.99
Lian Li Galahad II Trinity SL-INF,0.1406911306450863,0.1374722838137472,0.5178571428571428,White,0.4,124.99
Lian Li Galahad II Trinity SL-INF,0.1406911306450863,0.1374722838137472,0.5178571428571428,White,0.4,124.99
Lian Li Galahad II Trinity SL-INF,0.1406911306450863,0.1374722838137472,0.5178571428571428,White,0.4,124.99
Lian Li Galahad II Trinity SL-INF,0.1406911306450863,0.1374722838137472,0.5178571428571428,White,0.4,129.99
Lian Li Galahad II Trinity SL-INF,0.1406911306450863,0.1374722838137472,0.5178571428571428,White,0.4,129.99
Lian Li Galahad II Trinity SL-INF,0.1406911306450863,0.1374722838137472,0.5178571428571428,White,0.4,129.99
Lian Li Galahad II Trinity SL-INF,0.1406911306450863,0.1374722838137472,0.5178571428571428,White,0.4,129.99
EK EK-Nucleus AIO CR240 Lux D-RGB,0.1290637644760709,0.0776053215077605,0.6428571428571428,Black,0.4,119.99
EK EK-Nucleus AIO CR240 Lux D-RGB,0.1290637644760709,0.0776053215077605,0.6428571428571428,Black,0.4,119.99
EK EK-Nucleus AIO CR240 Lux D-RGB,0.1290637644760709,0.0776053215077605,0.6428571428571428,Black,0.4,127.99
EK EK-Nucleus AIO CR240 Lux D-RGB,0.1290637644760709,0.0776053215077605,0.6428571428571428,Black,0.4,127.99
MSI MAG CORELIQUID M240,0.0697758243802613,0.0620842572062084,0.4339285714285714,Black,0.4,69.0
Corsair iCUE H150i RGB PRO XT,0.2256988047067578,0.1640798226164079,0.6607142857142857,Black / White,0.8000000000000002,203.1
Corsair iCUE H100i RGB PRO XT,0.2569647923352402,0.1640798226164079,0.6607142857142857,Black,0.4,229.99
Noctua NH-L12 Ghost S1,0.065008604250965,0.0354767184035476,0.2741071428571428,Silver / Beige,0.4896551724137931,64.9
Lian Li Galahad II LCD,0.2569647923352402,0.073170731707317,0.5357142857142857,White,0.8000000000000002,229.9
Lian Li Galahad II LCD,0.2569647923352402,0.073170731707317,0.5357142857142857,White,0.8000000000000002,229.9
Lian Li Galahad II LCD,0.2569647923352402,0.073170731707317,0.5357142857142857,White,0.8000000000000002,229.9
Lian Li Galahad II LCD,0.2569647923352402,0.073170731707317,0.5357142857142857,White,0.8000000000000002,229.9
Lian Li Galahad II LCD,0.2569647923352402,0.073170731707317,0.5357142857142857,White,0.8000000000000002,229.99
Lian Li Galahad II LCD,0.2569647923352402,0.073170731707317,0.5357142857142857,White,0.8000000000000002,229.99
Lian Li Galahad II LCD,0.2569647923352402,0.073170731707317,0.5357142857142857,White,0.8000000000000002,229.99
Lian Li Galahad II LCD,0.2569647923352402,0.073170731707317,0.5357142857142857,White,0.8000000000000002,229.99
Lian Li Galahad II LCD,0.2569647923352402,0.073170731707317,0.5357142857142857,White,0.8000000000000002,199.99
Lian Li Galahad II LCD,0.2569647923352402,0.073170731707317,0.5357142857142857,White,0.8000000000000002,199.99
Lian Li Galahad II LCD,0.2569647923352402,0.073170731707317,0.5357142857142857,White,0.8000000000000002,199.99
Lian Li Galahad II LCD,0.2569647923352402,0.073170731707317,0.5357142857142857,White,0.8000000000000002,199.99
Lian Li Galahad II LCD,0.2569647923352402,0.073170731707317,0.5357142857142857,White,0.8000000000000002,209.99
Lian Li Galahad II LCD,0.2569647923352402,0.073170731707317,0.5357142857142857,White,0.8000000000000002,209.99
Lian Li Galahad II LCD,0.2569647923352402,0.073170731707317,0.5357142857142857,White,0.8000000000000002,209.99
Lian Li Galahad II LCD,0.2569647923352402,0.073170731707317,0.5357142857142857,White,0.8000000000000002,209.99
Cooler Master MasterLiquid ML240L ARGB V2,0.10580903213804,0.0598669623059866,0.3125,White,0.4,59.99
Cooler Master MasterLiquid ML240L ARGB V2,0.10580903213804,0.0598669623059866,0.3125,White,0.4,59.99
Cooler Master MasterLiquid ML240L ARGB V2,0.10580903213804,0.0598669623059866,0.3125,White,0.4,99.99
Cooler Master MasterLiquid ML240L ARGB V2,0.10580903213804,0.0598669623059866,0.3125,White,0.4,99.99
Asus TUF GAMING LC 240 ARGB,0.09069345611832,0.0753880266075388,0.5178571428571428,Black,0.4,86.99
Thermaltake TH360 V2 ARGB Sync,0.1406911306450863,0.0620842572062084,0.4607142857142857,White,0.8000000000000002,117.99
Thermaltake TH360 V2 ARGB Sync,0.1406911306450863,0.0620842572062084,0.4607142857142857,White,0.8000000000000002,117.99
Thermaltake TH360 V2 ARGB Sync,0.1406911306450863,0.0620842572062084,0.4607142857142857,White,0.8000000000000002,129.99
Thermaltake TH360 V2 ARGB Sync,0.1406911306450863,0.0620842572062084,0.4607142857142857,White,0.8000000000000002,129.99
MSI MAG CORELIQUID P360,0.185084414678387,0.0620842572062084,0.4339285714285714,Black,0.8000000000000002,168.17
ID-COOLING IS-67-XT,0.03023115203944,0.0709534368070953,0.6285714285714286,Black,0.4896551724137931,34.99
ID-COOLING IS-67-XT,0.03023115203944,0.0709534368070953,0.6285714285714286,Black,0.4896551724137931,34.99
ID-COOLING IS-67-XT,0.03023115203944,0.0709534368070953,0.6285714285714286,Black,0.4896551724137931,102.19361725663715
ID-COOLING IS-67-XT,0.03023115203944,0.0709534368070953,0.6285714285714286,Black,0.4896551724137931,102.19361725663715
Thermaltake Contact 9 SE,0.0081391563183107,0.0753880266075388,0.4375,Black / Silver,0.4896551724137931,15.99
Asus ROG STRIX LC II 280 ARGB,0.0941816659690246,0.0753880266075388,0.6375000000000001,Black,0.5333333333333333,89.99
EK AIO Basic 240,0.1146807125249988,0.073170731707317,0.5982142857142857,Black,0.4,107.62
Thermalright AXP90-X53,0.0173364029580019,0.1906873614190687,0.3999999999999999,Gray,0.4896551724137931,23.9
Thermalright AXP90-X53,0.0173364029580019,0.1906873614190687,0.3999999999999999,Gray,0.4896551724137931,23.9
Thermalright AXP90-X53,0.0173364029580019,0.1906873614190687,0.3999999999999999,Gray,0.4896551724137931,102.19361725663715
Thermalright AXP90-X53,0.0173364029580019,0.1906873614190687,0.3999999999999999,Gray,0.4896551724137931,102.19361725663715
Deepcool Assassin 4S,0.0825542998000092,0.0532150776053215,0.5232142857142857,White,0.4896551724137931,79.99
Deepcool Assassin 4S,0.0825542998000092,0.0532150776053215,0.5232142857142857,White,0.4896551724137931,79.99
Deepcool Assassin 4S,0.0825542998000092,0.0532150776053215,0.5232142857142857,White,0.4896551724137931,79.99
Deepcool Assassin 4S,0.0825542998000092,0.0532150776053215,0.5232142857142857,White,0.4896551724137931,79.99
ID-COOLING PINKFLOW,0.10580903213804,0.0798226164079822,0.4446428571428571,White / Pink,0.4,99.99
ID-COOLING DASHFLOW BASIC,0.0825426724338403,0.0620842572062084,0.45,White,0.8000000000000002,79.98
ID-COOLING DASHFLOW BASIC,0.0825426724338403,0.0620842572062084,0.45,White,0.8000000000000002,79.98
ID-COOLING DASHFLOW BASIC,0.0825426724338403,0.0620842572062084,0.45,White,0.8000000000000002,79.98
ID-COOLING DASHFLOW BASIC,0.0825426724338403,0.0620842572062084,0.45,White,0.8000000000000002,79.98
Deepcool LD360,0.1290637644760709,0.0842572062084257,0.69125,Black,0.8000000000000002,119.99
Deepcool LE520,0.1083712586119682,0.073170731707317,0.5874999999999999,White,0.4,91.11
Deepcool LE520,0.1083712586119682,0.073170731707317,0.5874999999999999,White,0.4,91.11
Deepcool LE520,0.1083712586119682,0.073170731707317,0.5874999999999999,White,0.4,102.19361725663715
Deepcool LE520,0.1083712586119682,0.073170731707317,0.5874999999999999,White,0.4,102.19361725663715
Corsair iCUE LINK H100i RGB,0.1755732291521325,0.0789356984478935,0.4521222306225758,White,0.4,149.99
Corsair iCUE LINK H100i RGB,0.1755732291521325,0.0789356984478935,0.4521222306225758,White,0.4,149.99
Corsair iCUE LINK H100i RGB,0.1755732291521325,0.0789356984478935,0.4521222306225758,White,0.4,159.99
Corsair iCUE LINK H100i RGB,0.1755732291521325,0.0789356984478935,0.4521222306225758,White,0.4,159.99
MSI MAG CORELIQUID 240R V2,0.0988442398027998,0.0620842572062084,0.4339285714285714,White,0.4,87.43
MSI MAG CORELIQUID 240R V2,0.0988442398027998,0.0620842572062084,0.4339285714285714,White,0.4,87.43
MSI MAG CORELIQUID 240R V2,0.0988442398027998,0.0620842572062084,0.4339285714285714,White,0.4,94.0
MSI MAG CORELIQUID 240R V2,0.0988442398027998,0.0620842572062084,0.4339285714285714,White,0.4,94.0
be quiet! Pure Loop 2,0.1115180689270266,0.0793746917727098,0.4821428571428571,Black,0.8000000000000002,104.9
be quiet! Pure Loop 2,0.1115180689270266,0.0793746917727098,0.4821428571428571,Black,0.8000000000000002,104.9
be quiet! Pure Loop 2,0.1115180689270266,0.0793746917727098,0.4821428571428571,Black,0.8000000000000002,104.9
be quiet! Pure Loop 2,0.1115180689270266,0.0793746917727098,0.4821428571428571,Black,0.8000000000000002,104.9
be quiet! Pure Loop 2,0.1115180689270266,0.0793746917727098,0.4821428571428571,Black,0.8000000000000002,89.9
be quiet! Pure Loop 2,0.1115180689270266,0.0793746917727098,0.4821428571428571,Black,0.8000000000000002,89.9
be quiet! Pure Loop 2,0.1115180689270266,0.0793746917727098,0.4821428571428571,Black,0.8000000000000002,89.9
be quiet! Pure Loop 2,0.1115180689270266,0.0793746917727098,0.4821428571428571,Black,0.8000000000000002,89.9
be quiet! Pure Loop 2,0.1115180689270266,0.0793746917727098,0.4821428571428571,Black,0.8000000000000002,99.9
be quiet! Pure Loop 2,0.1115180689270266,0.0793746917727098,0.4821428571428571,Black,0.8000000000000002,99.9
be quiet! Pure Loop 2,0.1115180689270266,0.0793746917727098,0.4821428571428571,Black,0.8000000000000002,99.9
be quiet! Pure Loop 2,0.1115180689270266,0.0793746917727098,0.4821428571428571,Black,0.8000000000000002,99.9
be quiet! Pure Loop 2,0.1115180689270266,0.0793746917727098,0.4821428571428571,Black,0.8000000000000002,79.9
be quiet! Pure Loop 2,0.1115180689270266,0.0793746917727098,0.4821428571428571,Black,0.8000000000000002,79.9
be quiet! Pure Loop 2,0.1115180689270266,0.0793746917727098,0.4821428571428571,Black,0.8000000000000002,79.9
be quiet! Pure Loop 2,0.1115180689270266,0.0793746917727098,0.4821428571428571,Black,0.8000000000000002,79.9
NZXT Kraken M22,0.0825542998000092,0.0620842572062084,0.5089285714285714,Black,0.0,79.99
Enermax Liqmax III 360 ARGB,0.0941816659690246,0.0443458980044345,0.3660714285714285,Black,0.8000000000000002,89.99
Thermalright Silver Soul 135,0.0301265057439188,0.1152993348115299,0.5285714285714286,Black,0.4896551724137931,34.9
Thermalright Silver Soul 135,0.0301265057439188,0.1152993348115299,0.5285714285714286,Black,0.4896551724137931,34.9
Thermalright Silver Soul 135,0.0301265057439188,0.1152993348115299,0.5285714285714286,Black,0.4896551724137931,34.9
Thermalright Silver Soul 135,0.0301265057439188,0.1152993348115299,0.5285714285714286,Black,0.4896551724137931,32.9
Thermalright Silver Soul 135,0.0301265057439188,0.1152993348115299,0.5285714285714286,Black,0.4896551724137931,32.9
Thermalright Silver Soul 135,0.0301265057439188,0.1152993348115299,0.5285714285714286,Black,0.4896551724137931,32.9
Thermalright Silver Soul 135,0.0301265057439188,0.1152993348115299,0.5285714285714286,Black,0.4896551724137931,102.19361725663715
Thermalright Silver Soul 135,0.0301265057439188,0.1152993348115299,0.5285714285714286,Black,0.4896551724137931,102.19361725663715
Thermalright Silver Soul 135,0.0301265057439188,0.1152993348115299,0.5285714285714286,Black,0.4896551724137931,102.19361725663715
Alpenföhn BLACK RIDGE,0.0958443793311939,0.1108647450110864,0.4607142857142857,Black,0.4896551724137931,91.42
Corsair H100i RGB PLATINUM SE,0.1083712586119682,0.1463414634146341,0.6428571428571428,White,0.4,102.19361725663715
Deepcool AG620,0.0360448351239477,0.0465631929046563,0.5249999999999999,Black / Silver,0.4896551724137931,39.99
Deepcool AK500,0.0476722012929631,0.0554323725055432,0.4521222306225758,Black / Silver,0.4896551724137931,58.99
Deepcool AK500,0.0476722012929631,0.0554323725055432,0.4521222306225758,Black / Silver,0.4896551724137931,58.99
Deepcool AK500,0.0476722012929631,0.0554323725055432,0.4521222306225758,Black / Silver,0.4896551724137931,49.99
Deepcool AK500,0.0476722012929631,0.0554323725055432,0.4521222306225758,Black / Silver,0.4896551724137931,49.99
Thermalright Assassin King 120 MINI V2,0.0126738291242267,0.0842572062084257,0.4571428571428571,Black / Silver,0.4896551724137931,19.89
Corsair H60 (2018),0.1083712586119682,0.1019955654101995,0.5053571428571428,Black,0.0,102.19361725663715
Thermalright Frost Commander 140,0.0358122878005674,0.1108647450110864,0.5392857142857143,White,0.4896551724137931,39.79
Thermalright Frost Commander 140,0.0358122878005674,0.1108647450110864,0.5392857142857143,White,0.4896551724137931,39.79
Thermalright Frost Commander 140,0.0358122878005674,0.1108647450110864,0.5392857142857143,White,0.4896551724137931,35.9
Thermalright Frost Commander 140,0.0358122878005674,0.1108647450110864,0.5392857142857143,White,0.4896551724137931,35.9
ID-COOLING SE-225-XT,0.03023115203944,0.0620842572062084,0.45,Black,0.4896551724137931,34.99
ID-COOLING SE-225-XT,0.03023115203944,0.0620842572062084,0.45,Black,0.4896551724137931,34.99
ID-COOLING SE-225-XT,0.03023115203944,0.0620842572062084,0.45,Black,0.4896551724137931,102.19361725663715
ID-COOLING SE-225-XT,0.03023115203944,0.0620842572062084,0.45,Black,0.4896551724137931,102.19361725663715
Thermaltake TH240 V2 ARGB Sync,0.088367982884517,0.0620842572062084,0.4607142857142857,Black,0.4,84.99
Thermaltake TH240 V2 ARGB Sync,0.088367982884517,0.0620842572062084,0.4607142857142857,Black,0.4,84.99
Thermaltake TH240 V2 ARGB Sync,0.088367982884517,0.0620842572062084,0.4607142857142857,Black,0.4,89.99
Thermaltake TH240 V2 ARGB Sync,0.088367982884517,0.0620842572062084,0.4607142857142857,Black,0.4,89.99
NZXT Kraken X73 RGB,0.3151016231803172,0.0399113082039911,0.4910714285714285,White / Black,0.8000000000000002,389.95
NZXT Kraken X73 RGB,0.3151016231803172,0.0399113082039911,0.4910714285714285,White / Black,0.8000000000000002,389.95
NZXT Kraken X73 RGB,0.3151016231803172,0.0399113082039911,0.4910714285714285,White / Black,0.8000000000000002,279.99
NZXT Kraken X73 RGB,0.3151016231803172,0.0399113082039911,0.4910714285714285,White / Black,0.8000000000000002,279.99
Iceberg Thermal IceFLOE OASIS 360,0.1083712586119682,0.0576496674057649,0.5160714285714285,Black,0.8000000000000002,102.19361725663715
Asus ROG RYUJIN II ARGB,0.3845286265755081,0.0793746917727098,0.4521222306225758,Black,0.4,339.7
Asus ROG RYUJIN II ARGB,0.3845286265755081,0.0793746917727098,0.4521222306225758,Black,0.4,339.7
Asus ROG RYUJIN II ARGB,0.3845286265755081,0.0793746917727098,0.4521222306225758,Black,0.4,102.19361725663715
Asus ROG RYUJIN II ARGB,0.3845286265755081,0.0793746917727098,0.4521222306225758,Black,0.4,102.19361725663715
Deepcool AK500 DIGITAL WH,0.0651132505464862,0.0554323725055432,0.5,White,0.4896551724137931,64.99
Cooler Master Hyper 622 Halo,0.0651016231803172,0.0709534368070953,0.4821428571428571,Black,0.4896551724137931,64.98
Cooler Master Hyper 622 Halo,0.0651016231803172,0.0709534368070953,0.4821428571428571,Black,0.4896551724137931,64.98
Cooler Master Hyper 622 Halo,0.0651016231803172,0.0709534368070953,0.4821428571428571,Black,0.4896551724137931,64.98
Cooler Master Hyper 622 Halo,0.0651016231803172,0.0709534368070953,0.4821428571428571,Black,0.4896551724137931,64.98
Phanteks Glacier One 360MPH,0.3732500813915632,0.0709534368070953,0.4660714285714286,White,0.8000000000000002,330.0
Phanteks Glacier One 360MPH,0.3732500813915632,0.0709534368070953,0.4660714285714286,White,0.8000000000000002,330.0
Phanteks Glacier One 360MPH,0.3732500813915632,0.0709534368070953,0.4660714285714286,White,0.8000000000000002,102.19361725663715
Phanteks Glacier One 360MPH,0.3732500813915632,0.0709534368070953,0.4660714285714286,White,0.8000000000000002,102.19361725663715
ARCTIC Freezer 36 CO,0.0313938886563415,0.0399113082039911,0.4521222306225758,Black / Silver,0.4896551724137931,35.99
Thermalright AXP120-X67,0.0405911352960327,0.1108647450110864,0.4660714285714286,Gray,0.4896551724137931,33.9
Thermalright AXP120-X67,0.0405911352960327,0.1108647450110864,0.4660714285714286,Gray,0.4896551724137931,33.9
Thermalright AXP120-X67,0.0405911352960327,0.1108647450110864,0.4660714285714286,Gray,0.4896551724137931,33.9
Thermalright AXP120-X67,0.0405911352960327,0.1108647450110864,0.4660714285714286,Gray,0.4896551724137931,29.9
Thermalright AXP120-X67,0.0405911352960327,0.1108647450110864,0.4660714285714286,Gray,0.4896551724137931,29.9
Thermalright AXP120-X67,0.0405911352960327,0.1108647450110864,0.4660714285714286,Gray,0.4896551724137931,29.9
Thermalright AXP120-X67,0.0405911352960327,0.1108647450110864,0.4660714285714286,Gray,0.4896551724137931,43.9
Thermalright AXP120-X67,0.0405911352960327,0.1108647450110864,0.4660714285714286,Gray,0.4896551724137931,43.9
Thermalright AXP120-X67,0.0405911352960327,0.1108647450110864,0.4660714285714286,Gray,0.4896551724137931,43.9
Deepcool AG300,0.1083712586119682,0.1086474501108647,0.5446428571428571,Black / Silver,0.4896551724137931,102.19361725663715
Gigabyte AORUS WATERFORCE 360,0.1872005953211478,0.0886917960088691,0.4276785714285714,Black,0.8000000000000002,169.99
NZXT Kraken X53 RGB,0.28023115203944,0.0399113082039911,0.4910714285714285,Black,0.4,250.0
NZXT Kraken X53 RGB,0.28023115203944,0.0399113082039911,0.4910714285714285,Black,0.4,250.0
NZXT Kraken X53 RGB,0.28023115203944,0.0399113082039911,0.4910714285714285,Black,0.4,174.99
NZXT Kraken X53 RGB,0.28023115203944,0.0399113082039911,0.4910714285714285,Black,0.4,174.99
ID-COOLING IS-55 ARGB,0.0360448351239477,0.0620842572062084,0.557142857142857,Black,0.4896551724137931,39.99
ID-COOLING IS-55 ARGB,0.0360448351239477,0.0620842572062084,0.557142857142857,Black,0.4896551724137931,39.99
ID-COOLING IS-55 ARGB,0.0360448351239477,0.0620842572062084,0.557142857142857,Black,0.4896551724137931,34.99
ID-COOLING IS-55 ARGB,0.0360448351239477,0.0620842572062084,0.557142857142857,Black,0.4896551724137931,34.99
Cooler Master I30,0.0050113948188456,0.1818181818181818,0.5,Black / Silver,0.4896551724137931,13.3
Corsair H100x,0.338356355518348,0.1019955654101995,0.6607142857142857,Black,0.4,299.99
