name,id,details_link,price,average_mark,database_operations,read_cached_mbps,read_uncached_mbps,write_mbps,latency,threaded_mbps,memory_size_gb,original_price
Team Group Inc. UD5-8000 16GB,rk23423,https://www.memorybenchmark.net/ram.php?ram=Team+Group+Inc.+UD5-8000+16GB&id=23423,0.3096028820999123,0.8138345864661654,17263.0,42777.0,30875.0,24549.0,0.1414141414141414,0.8491700269648467,16,276.6214444444444
Patriot Memory (PDP Systems) 5600 C40 Series 8GB,rk19102,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+5600+C40+Series+8GB&id=19102,0.3096028820999123,0.5311278195488722,8573.0,38751.0,30854.0,21830.0,0.2424242424242424,0.3828018702223981,8,276.6214444444444
Acer BL.9BWWR.437 32GB,rk25774,https://www.memorybenchmark.net/ram.php?ram=Acer+BL.9BWWR.437+32GB&id=25774,0.3096028820999123,0.659548872180451,14661.0,42938.0,30843.0,22125.0,0.2222222222222222,0.4836355540162779,32,276.6214444444444
G Skill Intl F5-6400J3240G16G 16GB,rk26321,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F5-6400J3240G16G+16GB&id=26321,0.3096028820999123,0.5473684210526315,9572.0,39502.0,30836.0,21815.0,0.2828282828282828,0.5196422828587686,16,276.6214444444444
Corsair CMH64GX5M2N6000C30 32GB,rk24097,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH64GX5M2N6000C30+32GB&id=24097,0.3096028820999123,0.6201503759398495,11503.0,40179.0,30832.0,23572.0,0.2424242424242424,0.4641664398980778,32,276.6214444444444
Corsair CMH5X16G1B60C36A2 16GB,rk22238,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH5X16G1B60C36A2+16GB&id=22238,0.3096028820999123,0.5969924812030074,9929.0,40436.0,30825.0,23752.0,0.2424242424242424,0.3262746456225416,16,276.6214444444444
Corsair CMK32GX5M2B6800C40 16GB,rk21712,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK32GX5M2B6800C40+16GB&id=21712,0.3096028820999123,0.528721804511278,8134.0,39233.0,30824.0,22762.0,0.2727272727272727,0.3452118843232813,16,276.6214444444444
A-DATA Technology AX5U6000C4016G-CLARBK 16GB,rk21108,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U6000C4016G-CLARBK+16GB&id=21108,0.3096028820999123,0.5512781954887218,8743.0,39557.0,30812.0,22065.0,0.2525252525252525,0.4122405561190411,16,276.6214444444444
Kingston KF552C36-16 16GB,rk20466,https://www.memorybenchmark.net/ram.php?ram=Kingston+KF552C36-16+16GB&id=20466,0.3096028820999123,0.5675187969924811,9376.0,40094.0,30779.0,22291.0,0.2525252525252525,0.3921158746258318,16,276.6214444444444
Kingston KF560C36-16 16GB,rk20082,https://www.memorybenchmark.net/ram.php?ram=Kingston+KF560C36-16+16GB&id=20082,0.3096028820999123,0.6237593984962406,10266.0,39487.0,30759.0,23563.0,0.2121212121212121,0.4740246889147267,16,276.6214444444444
A-DATA Technology AX5U5200C3816G-CLARBK 16GB,rk21967,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U5200C3816G-CLARBK+16GB&id=21967,0.3096028820999123,0.5575939849624059,8204.0,39046.0,30750.0,23404.0,0.2525252525252525,0.3427627835638126,16,276.6214444444444
Corsair CMT32GX5M2B5600Z36 16GB,rk20518,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMT32GX5M2B5600Z36+16GB&id=20518,0.3096028820999123,0.5855639097744361,10710.0,40748.0,30715.0,22300.0,0.2525252525252525,0.4409123518788808,16,276.6214444444444
JUHOR JHE6800U3416JGRGB 16GB,rk23580,https://www.memorybenchmark.net/ram.php?ram=JUHOR+JHE6800U3416JGRGB+16GB&id=23580,0.3096028820999123,0.6784962406015036,9130.0,38012.0,30711.0,23917.0,0.1717171717171717,0.518318778912995,16,276.6214444444444
Corsair CMH96GX5M2B6400C32 48GB,rk22916,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH96GX5M2B6400C32+48GB&id=22916,0.3096028820999123,0.6087218045112781,13565.0,40424.0,30705.0,22925.0,0.2626262626262627,0.4991836330801771,48,276.6214444444444
A-DATA Technology AX5U6000C3016G-BLABWH 16GB,rk23611,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U6000C3016G-BLABWH+16GB&id=23611,0.3096028820999123,0.58796992481203,8176.0,39374.0,30655.0,21466.0,0.2222222222222222,0.3658808104297059,16,276.6214444444444
G Skill Intl F5-5600J2834F16G 16GB,rk20278,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F5-5600J2834F16G+16GB&id=20278,0.3096028820999123,0.6354887218045111,10132.0,39848.0,30647.0,23462.0,0.202020202020202,0.4858867476436682,16,276.6214444444444
Corsair CMH64GX5M2Y6400C32 32GB,rk24517,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH64GX5M2Y6400C32+32GB&id=24517,0.3096028820999123,0.661954887218045,14056.0,41423.0,30625.0,22713.0,0.2222222222222222,0.5350790391608737,32,276.6214444444444
Essencore Limited KD5AGUA80-72B340G 16GB,rk24616,https://www.memorybenchmark.net/ram.php?ram=Essencore+Limited+KD5AGUA80-72B340G+16GB&id=24616,0.3096028820999123,0.8159398496240602,17557.0,42926.0,30590.0,23338.0,0.1212121212121212,0.7987902926551717,16,276.6214444444444
Corsair CMP32GX5M2B6000C30 16GB,rk23344,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMP32GX5M2B6000C30+16GB&id=23344,0.3096028820999123,0.6399999999999999,10858.0,38917.0,30433.0,24460.0,0.202020202020202,0.5038344506840166,16,276.6214444444444
Patriot Memory (PDP Systems) 7000 C38 Series 16GB,rk24202,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+7000+C38+Series+16GB&id=24202,0.3096028820999123,0.590375939849624,11315.0,40626.0,30431.0,22597.0,0.2424242424242424,0.4772406798109987,16,276.6214444444444
Acer BL.9BWWR.352 32GB,rk23772,https://www.memorybenchmark.net/ram.php?ram=Acer+BL.9BWWR.352+32GB&id=23772,0.3096028820999123,0.6661654135338346,15461.0,42285.0,30425.0,22822.0,0.2323232323232323,0.5220666452267273,32,276.6214444444444
A-DATA Technology AX5U5600C3616G-B 16GB,rk20419,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U5600C3616G-B+16GB&id=20419,0.3096028820999123,0.5990977443609022,9943.0,40111.0,30415.0,21954.0,0.2222222222222222,0.4624718600796575,16,276.6214444444444
A-DATA Technology AX5U5200C3816G-BLABK 16GB,rk21261,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U5200C3816G-BLABK+16GB&id=21261,0.3096028820999123,0.5410526315789472,8850.0,39642.0,30299.0,21645.0,0.2727272727272727,0.3618360834178561,16,276.6214444444444
Team Group Inc. UD5-6000 16GB,rk19055,https://www.memorybenchmark.net/ram.php?ram=Team+Group+Inc.+UD5-6000+16GB&id=19055,0.3096028820999123,0.6156390977443609,10609.0,39595.0,30269.0,22982.0,0.2222222222222222,0.4694357172896618,16,276.6214444444444
Corsair CMH64GX5M2B6200C32 32GB,rk24385,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH64GX5M2B6200C32+32GB&id=24385,0.3096028820999123,0.6406015037593984,12315.0,37193.0,30265.0,23656.0,0.2222222222222222,0.620265690324815,32,276.6214444444444
Team Group Inc. UD5-6400 16GB,rk18269,https://www.memorybenchmark.net/ram.php?ram=Team+Group+Inc.+UD5-6400+16GB&id=18269,0.3096028820999123,0.6345864661654135,11035.0,39568.0,30261.0,23296.0,0.2121212121212121,0.5209286792172773,16,276.6214444444444
A-DATA Technology AX5U6400C3216G-BLABBK 16GB,rk23674,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U6400C3216G-BLABBK+16GB&id=23674,0.3096028820999123,0.5714285714285714,8816.0,37153.0,30259.0,22797.0,0.2525252525252525,0.4367315637137273,16,276.6214444444444
PNY Technologies Inc 16GP1X1660HHH76-135-K3-RGB 16GB,rk25063,https://www.memorybenchmark.net/ram.php?ram=PNY+Technologies+Inc+16GP1X1660HHH76-135-K3-RGB+16GB&id=25063,0.3096028820999123,0.5590977443609022,10080.0,40401.0,30191.0,21164.0,0.2626262626262627,0.4242757835885511,16,276.6214444444444
Corsair CMH64GX5M2B6000C38 32GB,rk24867,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH64GX5M2B6000C38+32GB&id=24867,0.3096028820999123,0.6165413533834585,14731.0,42209.0,30187.0,21282.0,0.2525252525252525,0.4664052643297133,32,276.6214444444444
Corsair CMK5X32G2B52C40A2 32GB,rk22837,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK5X32G2B52C40A2+32GB&id=22837,0.3096028820999123,0.5729323308270675,13792.0,41036.0,30179.0,22193.0,0.2828282828282828,0.4162729139351359,32,276.6214444444444
Corsair CMK96GX5M2B6000C30 48GB,rk23450,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK96GX5M2B6000C30+48GB&id=23450,0.3096028820999123,0.6691729323308271,15017.0,42038.0,30159.0,22824.0,0.2222222222222222,0.5707270613264726,48,276.6214444444444
A-DATA Technology AX5U5600C3616G-DCLARBK 16GB,rk21360,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U5600C3616G-DCLARBK+16GB&id=21360,0.3096028820999123,0.5630075187969925,7937.0,39848.0,30115.0,22712.0,0.2424242424242424,0.3822947331964476,16,276.6214444444444
Crucial Technology CP16G60C36U5B.M8D1 16GB,rk24174,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CP16G60C36U5B.M8D1+16GB&id=24174,0.3096028820999123,0.5972932330827068,10146.0,39585.0,30099.0,22406.0,0.2323232323232323,0.45704178314326,16,276.6214444444444
A-DATA Technology AX5U6400C4016G-DCCARGY 16GB,rk22266,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U6400C4016G-DCCARGY+16GB&id=22266,0.3096028820999123,0.6535338345864661,13967.0,42617.0,30031.0,22398.0,0.202020202020202,0.4875318506790688,16,276.6214444444444
Corsair CMP64GX5M2B6000C30 32GB,rk22848,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMP64GX5M2B6000C30+32GB&id=22848,0.3096028820999123,0.675187969924812,14126.0,41050.0,30028.0,23164.0,0.2121212121212121,0.5390000742151745,32,276.6214444444444
G Skill Intl F5-6000J3040F16G 16GB,rk19395,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F5-6000J3040F16G+16GB&id=19395,0.1304712009990558,0.6399999999999999,10413.0,39415.0,30010.0,23244.0,0.202020202020202,0.4964995176013655,16,159.0
Essencore Limited KD5AGUA80-64A320G 16GB,rk24280,https://www.memorybenchmark.net/ram.php?ram=Essencore+Limited+KD5AGUA80-64A320G+16GB&id=24280,0.3096028820999123,0.6415037593984962,11592.0,40561.0,30007.0,23529.0,0.2121212121212121,0.5278677980357717,16,276.6214444444444
A-DATA Technology AD5S56008G-B 8GB,rk23552,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AD5S56008G-B+8GB&id=23552,0.3096028820999123,0.3332330827067669,5827.0,31114.0,29995.0,22830.0,0.3838383838383839,0.2465799173737723,8,276.6214444444444
Corsair CMK16GX5M1B5600C40 16GB,rk21849,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK16GX5M1B5600C40+16GB&id=21849,0.3096028820999123,0.5849624060150376,11206.0,40298.0,29980.0,21872.0,0.2424242424242424,0.4710808203250625,16,276.6214444444444
Essencore Limited KD5AGUA80-56G4600 16GB,rk23135,https://www.memorybenchmark.net/ram.php?ram=Essencore+Limited+KD5AGUA80-56G4600+16GB&id=23135,0.3096028820999123,0.504360902255639,9025.0,37470.0,29915.0,20834.0,0.303030303030303,0.3740939564109541,16,276.6214444444444
A-DATA Technology AX5U6000C3016G-DCLARWH 16GB,rk22611,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U6000C3016G-DCLARWH+16GB&id=22611,0.3096028820999123,0.5645112781954886,7357.0,37444.0,29908.0,22255.0,0.2424242424242424,0.3781881602058234,16,276.6214444444444
G Skill Intl F5-8400J4052G24G 24GB,rk24169,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F5-8400J4052G24G+24GB&id=24169,0.7091163839054553,0.8403007518796992,17864.0,42736.0,29902.0,24943.0,0.1414141414141414,0.9213937609776612,24,538.95
Corsair CMH32GX5M2B6800C40 16GB,rk23713,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH32GX5M2B6800C40+16GB&id=23713,0.3096028820999123,0.561203007518797,11382.0,41024.0,29884.0,20180.0,0.2525252525252525,0.4532815476337728,16,276.6214444444444
Kingston KF556C36-8 8GB,rk21353,https://www.memorybenchmark.net/ram.php?ram=Kingston+KF556C36-8+8GB&id=21353,0.3096028820999123,0.501954887218045,7819.0,37847.0,29837.0,20932.0,0.2424242424242424,0.3795487717388615,8,276.6214444444444
Patriot Memory (PDP Systems) 7200 Series 16GB,rk25951,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+7200+Series+16GB&id=25951,0.3096028820999123,0.6469172932330827,12458.0,41399.0,29830.0,21735.0,0.2222222222222222,0.5611533038121861,16,276.6214444444444
Acer BL.9BWWR.379 16GB,rk23727,https://www.memorybenchmark.net/ram.php?ram=Acer+BL.9BWWR.379+16GB&id=23727,0.3096028820999123,0.5960902255639098,11918.0,40481.0,29814.0,20748.0,0.2323232323232323,0.5144472206417139,16,276.6214444444444
Apacer Technology D23.3528WM.001 16GB,rk24698,https://www.memorybenchmark.net/ram.php?ram=Apacer+Technology+D23.3528WM.001+16GB&id=24698,0.3096028820999123,0.4574436090225564,6049.0,37033.0,29804.0,21256.0,0.3232323232323232,0.2665314301264132,16,276.6214444444444
G Skill Intl F5-6400J3239F48G 40GB,rk21653,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F5-6400J3239F48G+40GB&id=21653,0.7502360573847888,0.6703759398496241,15135.0,42295.0,29791.0,22620.0,0.2323232323232323,0.5919031244588476,40,565.95
SanMax Technologies Inc. SMD5-U32G88HA-56BB 32GB,rk24882,https://www.memorybenchmark.net/ram.php?ram=SanMax+Technologies+Inc.+SMD5-U32G88HA-56BB+32GB&id=24882,0.3096028820999123,0.5374436090225563,13119.0,44152.0,29709.0,19206.0,0.3131313131313132,0.3155010761200306,32,276.6214444444444
Essencore Limited KD5AGUA80-56G460A 16GB,rk21709,https://www.memorybenchmark.net/ram.php?ram=Essencore+Limited+KD5AGUA80-56G460A+16GB&id=21709,0.3096028820999123,0.5729323308270675,10403.0,39939.0,29704.0,21996.0,0.2525252525252525,0.4631892734334413,16,276.6214444444444
Patriot Memory (PDP Systems) 5200 C40 Series 32GB,rk23504,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+5200+C40+Series+32GB&id=23504,0.3096028820999123,0.5729323308270675,13141.0,41203.0,29701.0,20868.0,0.2727272727272727,0.3902976028498627,32,276.6214444444444
"PNY Technologies, Inc. 16GP1X1660HHH76-13-K 16GB",rk19367,https://www.memorybenchmark.net/ram.php?ram=PNY+Technologies%2C+Inc.+16GP1X1660HHH76-13-K+16GB&id=19367,0.3096028820999123,0.6760902255639096,11667.0,40140.0,29630.0,22715.0,0.1818181818181818,0.5755015708878609,16,276.6214444444444
Kingston KF556C36-32 32GB,rk20737,https://www.memorybenchmark.net/ram.php?ram=Kingston+KF556C36-32+32GB&id=20737,0.3096028820999123,0.6430075187969924,12859.0,40841.0,29598.0,22264.0,0.2222222222222222,0.504007619424585,32,276.6214444444444
Patriot Memory (PDP Systems) 6600 C34 Series 16GB,rk22282,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+6600+C34+Series+16GB&id=22282,0.3096028820999123,0.6760902255639096,10956.0,40371.0,29579.0,22998.0,0.1717171717171717,0.572273210795834,16,276.6214444444444
Kingston KF572C38-24 24GB,rk23627,https://www.memorybenchmark.net/ram.php?ram=Kingston+KF572C38-24+24GB&id=23627,0.3096028820999123,0.6670676691729323,14410.0,41575.0,29553.0,22082.0,0.2222222222222222,0.7639710066051505,24,276.6214444444444
A-DATA Technology AX5U6400C3232G-BLARWH 32GB,rk23382,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U6400C3232G-BLARWH+32GB&id=23382,0.3096028820999123,0.6427067669172932,13386.0,40806.0,29506.0,21080.0,0.2424242424242424,0.5161170620686243,32,276.6214444444444
Crucial Technology CP16G56C46U5.M8B2 16GB,rk23560,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CP16G56C46U5.M8B2+16GB&id=23560,0.3096028820999123,0.5524812030075188,10101.0,38297.0,29487.0,22256.0,0.2626262626262627,0.5029438685896643,16,276.6214444444444
Team Group Inc. UD5-7800 16GB,rk22100,https://www.memorybenchmark.net/ram.php?ram=Team+Group+Inc.+UD5-7800+16GB&id=22100,0.3096028820999123,0.7178947368421051,12883.0,39101.0,29465.0,23696.0,0.1515151515151515,0.7027929644014547,16,276.6214444444444
Corsair CMH32GX5M2X6400C38 16GB,rk20751,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH32GX5M2X6400C38+16GB&id=20751,0.3096028820999123,0.6589473684210525,13214.0,42370.0,29434.0,21249.0,0.202020202020202,0.5896766692229671,16,276.6214444444444
Thermaltake Technology Co Ltd RG33D516GX2-7200C36B 16GB,rk23862,https://www.memorybenchmark.net/ram.php?ram=Thermaltake+Technology+Co+Ltd+RG33D516GX2-7200C36B+16GB&id=23862,0.3436843227437483,0.6851127819548872,15200.0,41710.0,29414.0,22784.0,0.202020202020202,0.5408183459911436,16,299.0
A-DATA Technology AX5U6000C3016G-DTLABRWH 16GB,rk25310,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U6000C3016G-DTLABRWH+16GB&id=25310,0.3096028820999123,0.563609022556391,8234.0,38044.0,29297.0,22258.0,0.2424242424242424,0.3587808920663978,16,276.6214444444444
Kingston KF560C30-8 8GB,rk24904,https://www.memorybenchmark.net/ram.php?ram=Kingston+KF560C30-8+8GB&id=24904,0.3096028820999123,0.5464661654135339,7913.0,37984.0,29243.0,21555.0,0.202020202020202,0.4416050268411547,8,276.6214444444444
A-DATA Technology AX5U6400C3216G-DTLABBK 16GB,rk23685,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U6400C3216G-DTLABBK+16GB&id=23685,0.3096028820999123,0.6827067669172933,11261.0,39044.0,29243.0,23963.0,0.1717171717171717,0.6495806842639092,16,276.6214444444444
Mushkin MRA5S480FFFD32G 32GB,rk23586,https://www.memorybenchmark.net/ram.php?ram=Mushkin+MRA5S480FFFD32G+32GB&id=23586,0.3096028820999123,0.5293233082706765,11190.0,38394.0,29204.0,20565.0,0.292929292929293,0.3734631274274547,32,276.6214444444444
JUHOR JHE6000U4616JG 16GB,rk24539,https://www.memorybenchmark.net/ram.php?ram=JUHOR+JHE6000U4616JG+16GB&id=24539,0.3096028820999123,0.5308270676691729,8466.0,38247.0,29141.0,22653.0,0.2828282828282828,0.3703213517057121,16,276.6214444444444
Crucial Technology CP16G56C46U5.C8D 16GB,rk23250,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CP16G56C46U5.C8D+16GB&id=23250,0.3096028820999123,0.5302255639097744,9145.0,38942.0,29069.0,21103.0,0.2727272727272727,0.3950226356282315,16,276.6214444444444
G Skill Intl F5-5600S4040A16G 16GB,rk22360,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F5-5600S4040A16G+16GB&id=22360,0.3096028820999123,0.5464661654135339,10663.0,38434.0,29060.0,20982.0,0.2424242424242424,0.4418647799520074,16,276.6214444444444
Corsair CMK32GX5M2B6000C30 16GB,rk21987,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMK32GX5M2B6000C30+16GB&id=21987,0.3096028820999123,0.6330827067669171,10703.0,39076.0,29059.0,22724.0,0.202020202020202,0.4995670781485788,16,276.6214444444444
G Skill Intl F5-8000J4048F24G 24GB,rk22074,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F5-8000J4048F24G+24GB&id=22074,0.5766196582498249,0.7560902255639097,16335.0,42377.0,29058.0,22848.0,0.1717171717171717,0.7912079756574227,24,451.95
A-DATA Technology AX5U6400C3216G-DTLABRWH 16GB,rk26256,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U6400C3216G-DTLABRWH+16GB&id=26256,0.3096028820999123,0.529924812030075,8137.0,38892.0,29044.0,22317.0,0.2828282828282828,0.4370779011948643,16,276.6214444444444
Patriot Memory (PDP Systems) 6200 C40 Series 16GB,rk19024,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+6200+C40+Series+16GB&id=19024,0.3096028820999123,0.6222556390977443,9721.0,38596.0,29034.0,22745.0,0.1919191919191919,0.546273161319051,16,276.6214444444444
Kingston 9965800-015.A00G 16GB,rk20500,https://www.memorybenchmark.net/ram.php?ram=Kingston+9965800-015.A00G+16GB&id=20500,0.3096028820999123,0.5260150375939849,9076.0,42176.0,29012.0,19863.0,0.2727272727272727,0.3106399821883581,16,276.6214444444444
Kingston KF552C40-32 32GB,rk18752,https://www.memorybenchmark.net/ram.php?ram=Kingston+KF552C40-32+32GB&id=18752,0.3096028820999123,0.5726315789473684,11639.0,40658.0,28983.0,21246.0,0.2626262626262627,0.4067238948123592,32,276.6214444444444
Crucial Technology CP16G56C46U5.M8D1 16GB,rk24586,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CP16G56C46U5.M8D1+16GB&id=24586,0.3096028820999123,0.5371428571428571,9519.0,39649.0,28957.0,20181.0,0.2626262626262627,0.4022091383618237,16,276.6214444444444
A-DATA Technology AD5U560032G-B 32GB,rk21881,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AD5U560032G-B+32GB&id=21881,0.3096028820999123,0.5744360902255639,12716.0,42276.0,28949.0,20477.0,0.2727272727272727,0.3510996215026098,32,276.6214444444444
G Skill Intl F5-6000J3648D16G 16GB,rk25545,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F5-6000J3648D16G+16GB&id=25545,0.3096028820999123,0.5497744360902255,10122.0,40005.0,28924.0,20473.0,0.2525252525252525,0.4290626623456942,16,276.6214444444444
Patriot Memory (PDP Systems) 6400 C32 Series 16GB,rk22089,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+6400+C32+Series+16GB&id=22089,0.3096028820999123,0.6285714285714286,10789.0,38408.0,28923.0,23273.0,0.202020202020202,0.5376765702694011,16,276.6214444444444
Crucial Technology CT16G56C46S5.C8B2 16GB,rk23649,https://www.memorybenchmark.net/ram.php?ram=Crucial+Technology+CT16G56C46S5.C8B2+16GB&id=23649,0.3096028820999123,0.5064661654135338,8114.0,37106.0,28890.0,21068.0,0.2828282828282828,0.33790168963214,16,276.6214444444444
A-DATA Technology AX5U6000C3016G-BLABK 16GB,rk23065,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U6000C3016G-BLABK+16GB&id=23065,0.3096028820999123,0.6406015037593984,11468.0,40956.0,28870.0,22858.0,0.1919191919191919,0.5466937139747173,16,276.6214444444444
Lexar Co Limited LD5U16G60C38BG 16GB,rk26451,https://www.memorybenchmark.net/ram.php?ram=Lexar+Co+Limited+LD5U16G60C38BG+16GB&id=26451,0.3096028820999123,0.5729323308270675,8820.0,38677.0,28864.0,22724.0,0.2323232323232323,0.4102862231897681,16,276.6214444444444
Team Group Inc. UD5-4800 8GB,rk19624,https://www.memorybenchmark.net/ram.php?ram=Team+Group+Inc.+UD5-4800+8GB&id=19624,0.3096028820999123,0.5124812030075188,8547.0,39456.0,28856.0,20378.0,0.2727272727272727,0.337567721346758,8,276.6214444444444
Patriot Memory (PDP Systems) 8000 Series 24GB,rk25755,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+8000+Series+24GB&id=25755,0.3096028820999123,0.6457142857142857,17943.0,37046.0,28829.0,17861.0,0.2222222222222222,0.8070900230067041,24,276.6214444444444
Corsair CMH32GX5M2E6200C36 16GB,rk22016,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMH32GX5M2E6200C36+16GB&id=22016,0.3096028820999123,0.5825563909774436,11225.0,39879.0,28818.0,21207.0,0.2424242424242424,0.5020285481038023,16,276.6214444444444
Acer BL.9BWWR.438 32GB,rk24789,https://www.memorybenchmark.net/ram.php?ram=Acer+BL.9BWWR.438+32GB&id=24789,0.3096028820999123,0.940751879699248,19136.0,40562.0,28804.0,25168.0,0.0808080808080808,0.8504687925191105,32,276.6214444444444
Acer BL.9BWWR.374 16GB,rk25070,https://www.memorybenchmark.net/ram.php?ram=Acer+BL.9BWWR.374+16GB&id=25070,0.3096028820999123,0.6396992481203008,12657.0,40055.0,28776.0,22288.0,0.1919191919191919,0.5148182965143606,16,276.6214444444444
PNY Technologies Inc 16GP1X1660JJJ77-13-K3-RGB 16GB,rk25050,https://www.memorybenchmark.net/ram.php?ram=PNY+Technologies+Inc+16GP1X1660JJJ77-13-K3-RGB+16GB&id=25050,0.3096028820999123,0.5909774436090225,10348.0,38621.0,28772.0,22568.0,0.2222222222222222,0.4416792420156841,16,276.6214444444444
TwinMOS TMD516GB6000U36 16GB,rk26453,https://www.memorybenchmark.net/ram.php?ram=TwinMOS+TMD516GB6000U36+16GB&id=26453,0.3096028820999123,0.5813533834586466,12248.0,41612.0,28764.0,20455.0,0.2424242424242424,0.4719590332236598,516,276.6214444444444
Corsair CMP32GX5M2X7200C34 16GB,rk22767,https://www.memorybenchmark.net/ram.php?ram=Corsair+CMP32GX5M2X7200C34+16GB&id=22767,0.4060491608540708,0.7037593984962405,15240.0,41325.0,28762.0,22572.0,0.1818181818181818,0.6687034609009722,16,339.95
Patriot Memory (PDP Systems) 7600 Series 16GB,rk25346,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+7600+Series+16GB&id=25346,0.3096028820999123,0.6430075187969924,12005.0,41267.0,28762.0,21533.0,0.2121212121212121,0.6194493234049921,16,276.6214444444444
A-DATA Technology AX5U5200C388G-B 8GB,rk21958,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U5200C388G-B+8GB&id=21958,0.3096028820999123,0.4821052631578947,8313.0,38664.0,28754.0,19416.0,0.2525252525252525,0.3597827969225441,8,276.6214444444444
A-DATA Technology AX5U6000C4816G-BLABRWH 16GB,rk26468,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U6000C4816G-BLABRWH+16GB&id=26468,0.3096028820999123,0.5169924812030076,6642.0,38412.0,28747.0,19815.0,0.2626262626262627,0.3386191029859238,16,276.6214444444444
Kingston 9905783-047.A01G 16GB,rk18904,https://www.memorybenchmark.net/ram.php?ram=Kingston+9905783-047.A01G+16GB&id=18904,0.3096028820999123,0.5106766917293233,8206.0,39468.0,28743.0,20035.0,0.2727272727272727,0.3546124730969991,16,276.6214444444444
A-DATA Technology AX5U6400C3216G-BLARBK 16GB,rk22695,https://www.memorybenchmark.net/ram.php?ram=A-DATA+Technology+AX5U6400C3216G-BLARBK+16GB&id=22695,0.3096028820999123,0.5599999999999998,9718.0,37825.0,28742.0,23114.0,0.2424242424242424,0.4584889790465823,16,276.6214444444444
G Skill Intl F5-5600J3036D32G 32GB,rk19090,https://www.memorybenchmark.net/ram.php?ram=G+Skill+Intl+F5-5600J3036D32G+32GB&id=19090,0.3096028820999123,0.6538345864661654,13221.0,41118.0,28737.0,21915.0,0.2121212121212121,0.5197288672290528,32,276.6214444444444
